set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 ;
set M := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 ;
param d :=
7 60 2261
7 61 6573
7 62 4145
7 63 2358
7 64 5314
7 65 6257
7 66 935
7 67 3275
7 68 2983
7 69 5180
7 70 986
7 71 1659
7 72 544
7 73 6510
7 74 4876
7 75 5965
7 76 6746
7 77 4758
7 78 6454
7 79 6113
7 80 4020
7 81 4530
7 82 2852
7 83 2174
7 84 5305
7 85 3523
7 86 5650
7 87 3746
7 88 4550
7 89 6741
7 90 646
7 91 3150
7 92 3028
7 93 4910
7 94 4325
7 95 2019
7 96 3266
7 97 4401
7 98 7127
7 99 2260
7 100 613
8 1 6074
8 2 1620
8 3 2947
8 4 3284
8 5 3374
8 6 2352
8 7 4446
8 8 0
8 9 1786
8 10 6499
8 11 3808
8 12 5170
8 13 2687
8 14 2731
8 15 2085
8 16 4923
8 17 3355
8 18 6191
8 19 541
8 20 1557
8 21 4671
8 22 6104
8 23 2947
8 24 520
8 25 5631
8 26 4866
8 27 1241
8 28 5297
8 29 2765
8 30 5639
8 31 4163
8 32 5457
8 33 4068
8 34 4891
8 35 2074
8 36 867
8 37 3526
8 38 3259
8 39 3687
8 40 4878
8 41 3474
8 42 2172
8 43 2047
8 44 2113
8 45 3658
8 46 3670
8 47 6007
8 48 2805
8 49 2093
8 50 4908
8 51 2925
8 52 6122
8 53 1080
8 54 1603
8 55 1732
8 56 4978
8 57 1289
8 58 5496
8 59 4125
8 60 3602
8 61 5631
8 62 3658
8 63 4621
8 64 2752
8 65 2305
8 66 4609
8 67 4541
8 68 1810
8 69 828
8 70 3762
8 71 3600
8 72 4988
8 73 2335
8 74 5286
8 75 3607
8 76 3747
8 77 4875
8 78 5141
8 79 2165
8 80 813
8 81 1142
8 82 4923
8 83 2353
8 84 2203
8 85 5988
8 86 1238
8 87 4853
8 88 5989
8 89 4183
8 90 4812
8 91 2419
8 92 2360
8 93 5881
8 94 1349
8 95 2564
8 96 4549
8 97 3780
8 98 3549
8 99 4993
8 100 4157
9 1 5231
9 2 226
9 3 1279
9 4 1510
9 5 2520
9 6 3641
9 7 2797
9 8 1786
9 9 0
9 10 5077
9 11 2252
9 12 3585
9 13 2062
9 14 3339
9 15 892
9 16 3392
9 17 3240
9 18 5017
9 19 2328
9 20 3344
9 21 5282
9 22 6033
9 23 3350
9 24 1622
9 25 4145
9 26 5037
9 27 2698
9 28 4385
9 29 1873
9 30 5850
9 31 4296
9 32 4707
9 33 2780
9 34 4438
9 35 2267
9 36 2179
9 37 3342
9 38 3380
9 39 5145
9 40 4973
9 41 1693
9 42 1666
9 43 2955
9 44 1142
9 45 1915
9 46 4521
9 47 5596
9 48 1638
9 49 3729
9 50 4058
9 51 2208
9 52 4657
9 53 1405
9 54 3352
9 55 133
9 56 5046
9 57 1340
9 58 6012
9 59 4755
9 60 2752
9 61 6147
9 62 3733
9 63 3668
9 64 3756
9 65 3964
9 66 3176
9 67 3977
9 68 1414
9 69 2423
9 70 2006
9 71 2461
9 72 3339
9 73 4080
9 74 5189
9 75 4603
9 76 5053
9 77 4859
9 78 5784
9 79 3817
9 80 1714
9 81 1745
9 82 4095
9 83 1149
9 84 3429
9 85 5130
9 86 3025
9 87 4407
9 88 5533
9 89 5316
9 90 3268
9 91 2199
9 92 2052
9 93 5606
9 94 1576
9 95 1359
9 96 3979
9 97 3945
9 98 5097
9 99 3928
9 100 2647
10 1 2427
10 2 5110
10 3 4914
10 4 3896
10 5 3348
10 6 6929
10 7 2459
10 8 6499
10 9 5077
10 10 0
10 11 2834
10 12 1650
10 13 6692
10 14 5687
10 15 4437
10 16 1721
10 17 4403
10 18 1164
10 19 6956
10 20 7860
10 21 6410
10 22 5049
10 23 5341
10 24 6571
10 25 962
10 26 5265
10 27 6677
10 28 2224
10 29 3806
10 30 5714
10 31 4966
10 32 2700
10 33 2438
10 34 3556
10 35 5067
10 36 6298
10 37 4255
10 38 4838
10 39 8266
10 40 5058
10 41 3847
10 42 4458
10 43 6053
10 44 4386
10 45 3446
10 46 6557
10 47 3894
10 48 3695
10 49 7643
10 50 2508
10 51 3792
10 52 458
10 53 5494
10 54 7639
10 55 5202
10 56 5016
10 57 5273
10 58 6573
10 59 6200
10 60 3193
10 61 6649
10 62 4762
10 63 2396
10 64 6493
10 65 7875
10 66 1908
10 67 3298
10 68 4764
10 69 7301
10 70 3446
10 71 2945
10 72 2043
10 73 8230
10 74 4640
10 75 6896
10 76 7840
10 77 4751
10 78 6756
10 79 7746
10 80 5894
10 81 6817
10 82 2559
10 83 4155
10 84 6712
10 85 2361
10 86 7599
10 87 3573
10 88 3740
10 89 7620
10 90 1852
10 91 4528
10 92 4477
10 93 4294
10 94 6652
10 95 3937
10 96 3282
10 97 4971
10 98 8461
10 99 1948
10 100 2432
11 1 3498
11 2 2305
11 3 2212
11 4 1186
11 5 1611
11 6 4832
11 7 706
11 8 3808
11 9 2252
11 10 2834
11 11 0
11 12 1362
11 13 3927
11 14 3895
11 15 1730
11 16 1141
11 17 2987
11 18 2938
11 19 4310
11 20 5284
11 21 5378
11 22 5165
11 23 3676
11 24 3802
11 25 1893
11 26 4626
11 27 4264
11 28 2671
11 29 1542
11 30 5360
11 31 4001
11 32 3158
11 33 883
11 34 3337
11 35 2924
11 36 3802
11 37 2954
11 38 3363
11 39 6334
11 40 4479
11 41 1230
11 42 2105
11 43 3953
11 44 1776
11 45 848
11 46 5042
11 47 4353
11 48 1192
11 49 5314
11 50 2493
11 51 1787
11 52 2406
11 53 2921
11 54 5151
11 55 2374
11 56 4504
11 57 2715
11 58 5885
11 59 4966
11 60 1689
11 61 6002
11 62 3530
11 63 2045
11 64 4616
11 65 5558
11 66 968
11 67 2839
11 68 2283
11 69 4569
11 70 937
11 71 1072
11 72 1211
11 73 5821
11 74 4410
11 75 5281
11 76 6048
11 77 4246
11 78 5847
11 79 5415
11 80 3339
11 81 3997
11 82 2553
11 83 1491
11 84 4599
11 85 3388
11 86 4992
11 87 3322
11 88 4242
11 89 6058
11 90 1020
11 91 2453
11 92 2328
11 93 4535
11 94 3821
11 95 1322
11 96 2832
11 97 3787
11 98 6421
11 99 2085
11 100 406
12 1 3183
12 2 3656
12 3 3279
12 4 2279
12 5 2520
12 6 6044
12 7 827
12 8 5170
12 9 3585
12 10 1650
12 11 1362
12 12 0
12 13 5065
12 14 4972
12 15 3088
12 16 340
12 17 3856
12 18 2199
12 19 5669
12 20 6635
12 21 6168
12 22 5423
12 23 4692
12 24 5160
12 25 711
12 26 5215
12 27 5573
12 28 2538
12 29 2728
12 30 5845
12 31 4713
12 32 3103
12 33 1448
12 34 3643
12 35 4117
12 36 5130
12 37 3766
12 38 4281
12 39 7504
12 40 5034
12 41 2212
12 42 3358
12 43 5153
12 44 3113
12 45 1821
12 46 6031
12 47 4408
12 48 2470
12 49 6606
12 50 2573
12 51 2861
12 52 1192
12 53 4261
12 54 6484
12 55 3701
12 56 5028
12 57 4049
12 58 6537
12 59 5834
12 60 2474
12 61 6638
12 62 4344
12 63 2209
12 64 5743
12 65 6848
12 66 812
12 67 3213
12 68 3588
12 69 5931
12 70 1807
12 71 1967
12 72 413
12 73 7137
12 74 4797
12 75 6316
12 76 7163
12 77 4754
12 78 6595
12 79 6708
12 80 4678
12 81 5327
12 82 2640
12 83 2838
12 84 5814
12 85 3081
12 86 6347
12 87 3643
12 88 4269
12 89 7084
12 90 391
12 91 3601
12 92 3503
12 93 4705
12 94 5133
12 95 2651
12 96 3201
12 97 4591
12 98 7630
12 99 1958
12 100 1031
13 1 7221
13 2 2209
13 3 1788
13 4 2796
13 5 4565
13 6 5030
13 7 4240
13 8 2687
13 9 2062
13 10 6692
13 11 3927
13 12 5065
13 13 0
13 14 5139
13 15 2953
13 16 4973
13 17 5266
13 18 6854
13 19 3072
13 20 3877
13 21 7127
13 22 8081
13 23 5235
13 24 2184
13 25 5730
13 26 7032
13 27 3926
13 28 6368
13 29 3930
13 30 7843
13 31 6290
13 32 6730
13 33 4651
13 34 6500
13 35 4167
13 36 3494
13 37 5381
13 38 5356
13 39 6361
13 40 6985
13 41 2853
13 42 3702
13 43 4584
13 44 3205
13 45 3247
13 46 6231
13 47 7657
13 48 3655
13 49 4723
13 50 6068
13 51 4270
13 52 6241
13 53 3097
13 54 4127
13 55 1942
13 56 7064
13 57 3148
13 58 7907
13 59 6583
13 60 4792
13 61 8044
13 62 5730
13 63 5657
13 64 5357
13 65 4908
13 66 4895
13 67 6035
13 68 3403
13 69 2703
13 70 3258
13 71 4432
13 72 4717
13 73 4809
13 74 7236
13 75 6226
13 76 6434
13 77 6891
13 78 7622
13 79 4780
13 80 3191
13 81 1650
13 82 6110
13 83 3194
13 84 4865
13 85 7116
13 86 3580
13 87 6469
13 88 7592
13 89 6848
13 90 4842
13 91 4210
13 92 4074
13 93 7668
13 94 1366
13 95 3387
13 96 6037
13 97 5924
13 98 6194
13 99 5863
13 100 4330
14 1 4300
14 2 3121
14 3 4548
14 4 4208
14 5 2456
14 6 1354
14 7 4584
14 8 2731
14 9 3339
14 10 5687
14 11 3895
14 12 4972
14 13 5139
14 14 0
14 15 2738
14 16 4637
14 17 1321
14 18 4930
14 19 2743
14 20 3071
14 21 1988
14 22 3508
14 23 387
14 24 3215
14 25 5099
14 26 2192
14 27 1805
14 28 3760
14 29 2357
14 30 2928
14 31 1568
14 32 3646
14 33 3527
14 34 2793
14 35 1102
14 36 1892
14 37 1499
14 38 931
14 39 2581
14 40 2245
14 41 4408
14 42 1920
14 43 754
14 44 2487
14 45 4323
14 46 1208
14 47 3706
14 48 2753
14 49 2297
14 50 3361
14 51 2128
14 52 5459
14 53 2044
14 54 2647
14 55 3405
14 56 2355
14 57 2025
14 58 2785
14 59 1444
14 60 2543
14 61 2922
14 62 1225
14 63 3316
14 64 807
14 65 2475
14 66 4180
14 67 2673
14 68 1987
14 69 3366
14 70 4459
14 71 3005
14 72 5010
14 73 2945
14 74 2759
14 75 1391
14 76 2193
14 77 2320
14 78 2482
14 79 2387
14 80 1996
14 81 3834
14 82 3339
14 83 2739
14 84 1192
14 85 4248
14 86 2987
14 87 2755
14 88 3737
14 89 2166
14 90 4585
14 91 1453
14 92 1594
14 93 3458
14 94 3969
14 95 2760
14 96 2688
14 97 1218
14 98 2782
14 99 3772
14 100 4028
15 1 4368
15 2 790
15 3 1852
15 4 1518
15 5 1633
15 6 3340
15 7 2393
15 8 2085
15 9 892
15 10 4437
15 11 1730
15 12 3088
15 13 2953
15 14 2738
15 15 0
15 16 2837
15 17 2411
15 18 4243
15 19 2580
15 20 3556
15 21 4589
15 22 5166
15 23 2669
15 24 2137
15 25 3550
15 26 4224
15 27 2603
15 28 3528
15 29 981
15 30 5034
15 31 3491
15 32 3828
15 33 2036
15 34 3546
15 35 1636
15 36 2113
15 37 2495
15 38 2605
15 39 4872
15 40 4145
15 41 1725
15 42 869
15 43 2529
15 44 278
15 45 1751
15 46 3946
15 47 4704
15 48 797
15 49 3667
15 50 3188
15 51 1317
15 52 4047
15 53 1220
15 54 3443
15 55 1019
15 56 4211
15 57 1034
15 58 5273
15 59 4084
15 60 1868
15 61 5405
15 62 2931
15 63 2813
15 64 3295
15 65 3911
15 66 2534
15 67 3084
15 68 763
15 69 2868
15 70 1879
15 71 1639
15 72 2928
15 73 4132
15 74 4325
15 75 4090
15 76 4684
15 77 4012
15 78 5090
15 79 3765
15 80 1635
15 81 2452
15 82 3222
15 83 292
15 84 3110
15 85 4268
15 86 3262
15 87 3516
15 88 4640
15 89 4842
15 90 2727
15 91 1417
15 92 1260
15 93 4721
15 94 2353
15 95 520
15 96 3087
15 97 3158
15 98 4895
15 99 3106
15 100 2072
16 1 2965
16 2 3446
16 3 3202
16 4 2177
16 5 2184
16 6 5725
16 7 772
16 8 4923
16 9 3392
16 10 1721
16 11 1141
16 12 340
16 13 4973
16 14 4637
16 15 2837
16 16 0
16 17 3516
16 18 2079
16 19 5412
16 20 6366
16 21 5829
16 22 5125
16 23 4354
16 24 4938
16 25 763
16 26 4884
16 27 5279
16 28 2274
16 29 2416
16 30 5524
16 31 4375
16 32 2834
16 33 1111
16 34 3331
16 35 3798
16 36 4846
16 37 3425
16 38 3940
16 39 7176
16 40 4705
16 41 2140
16 42 3054
16 43 4833
16 44 2841
16 45 1733
16 46 5692
16 47 4133
16 48 2182
16 49 6305
16 50 2276
16 51 2534
16 52 1279
16 53 3987
16 54 6201
16 55 3512
16 56 4702
16 57 3772
16 58 6204
16 59 5493
16 60 2133
16 61 6307
16 62 4003
16 63 1895
16 64 5412
16 65 6546
16 66 471
16 67 2892
16 68 3299
16 69 5697
16 70 1745
16 71 1635
16 72 595
16 73 6845
16 74 4482
16 75 5978
16 76 6830
16 77 4429
16 78 6257
16 79 6407
16 80 4402
16 81 5137
16 82 2343
16 83 2576
16 84 5495
16 85 2860
16 86 6083
16 87 3329
16 88 3998
16 89 6746
16 90 131
16 91 3277
16 92 3184
16 93 4415
16 94 4957
16 95 2379
16 96 2879
16 97 4250
16 98 7307
16 99 1678
16 100 765
17 1 3015
17 2 3065
17 3 4236
17 4 3621
17 5 1386
17 6 2655
17 7 3615
17 8 3355
17 9 3240
17 10 4403
17 11 2987
17 12 3856
17 13 5266
17 14 1321
17 15 2411
17 16 3516
17 17 0
17 18 3610
17 19 3558
17 20 4136
17 21 2391
17 22 2830
17 23 950
17 24 3737
17 25 3885
17 26 1815
17 27 2817
17 28 2440
17 29 1617
17 30 2623
17 31 1091
17 32 2359
17 33 2419
17 34 1590
17 35 1281
17 36 2683
17 37 192
17 38 437
17 39 3875
17 40 1735
17 41 3796
17 42 1573
17 43 1880
17 44 2133
17 45 3602
17 46 2191
17 47 2659
17 48 2045
17 49 3538
17 50 2040
17 51 1263
17 52 4205
17 53 2359
17 54 3769
17 55 3346
17 56 1806
17 57 2217
17 58 2947
17 59 1993
17 60 1385
17 61 3073
17 62 554
17 63 2013
17 64 2121
17 65 3738
17 66 3045
17 67 1375
17 68 1865
17 69 4130
17 70 3735
17 71 1957
17 72 3964
17 73 4179
17 74 1986
17 75 2506
17 76 3437
17 77 1625
17 78 2865
17 79 3634
17 80 2542
17 81 4293
17 82 2019
17 83 2270
17 84 2469
17 85 2955
17 86 3981
17 87 1551
17 88 2652
17 89 3255
17 90 3485
17 91 1057
17 92 1192
17 93 2529
17 94 4335
17 95 2181
17 96 1389
17 97 809
17 98 4097
17 99 2468
17 100 3014
18 1 1263
18 2 4997
18 3 5148
18 4 4116
18 5 2840
18 6 6240
18 7 2836
18 8 6191
18 9 5017
18 10 1164
18 11 2938
18 12 2199
18 13 6854
18 14 4930
18 15 4243
18 16 2079
18 17 3610
18 18 0
18 19 6592
18 20 7415
18 21 5400
18 22 3897
18 23 4560
18 24 6352
18 25 1551
18 26 4209
18 27 6157
18 28 1212
18 29 3426
18 30 4599
18 31 3997
18 32 1594
18 33 2237
18 34 2511
18 35 4494
18 36 5844
18 37 3439
18 38 4026
18 39 7474
18 40 3999
18 41 4126
18 42 4038
18 43 5402
18 44 4122
18 45 3718
18 46 5670
18 47 2735
18 48 3449
18 49 7046
18 50 1580
18 51 3301
18 52 1343
18 53 5128
18 54 7137
18 55 5149
18 56 3946
18 57 4910
18 58 5493
18 59 5246
18 60 2632
18 61 5560
18 62 3881
18 63 1650
18 64 5732
18 65 7266
18 66 1987
18 67 2347
18 68 4386
18 69 7016
18 70 3760
18 71 2612
18 72 2606
18 73 7664
18 74 3536
18 75 6029
18 76 7006
18 77 3690
18 78 5712
18 79 7147
18 80 5496
18 81 6695
18 82 1613
18 83 3950
18 84 6038
18 85 1199
18 86 7183
18 87 2534
18 88 2580
18 89 6718
18 90 2195
18 91 3972
18 92 3958
18 93 3143
18 94 6577
18 95 3723
18 96 2331
18 97 4061
18 98 7707
18 99 1218
18 100 2547
19 1 6396
19 2 2159
19 3 3479
19 4 3823
19 5 3756
19 6 2097
19 7 4960
19 8 541
19 9 2328
19 10 6956
19 11 4310
19 12 5669
19 13 3072
19 14 2743
19 15 2580
19 16 5412
19 17 3558
19 18 6592
19 19 0
19 20 1016
19 21 4594
19 22 6213
19 23 3016
19 24 910
19 25 6107
19 26 4929
19 27 1017
19 28 5646
19 29 3179
19 30 5671
19 31 4258
19 32 5763
19 33 4518
19 34 5132
19 35 2292
19 36 882
19 37 3740
19 38 3398
19 39 3299
19 40 4963
19 41 4014
19 42 2553
19 43 2005
19 44 2579
19 45 4192
19 46 3538
19 47 6216
19 48 3264
19 49 1650
19 50 5248
19 51 3297
19 52 6590
19 53 1469
19 54 1092
19 55 2273
19 56 5069
19 57 1690
19 58 5432
19 59 4059
19 60 3974
19 61 5566
19 62 3792
19 63 4991
19 64 2604
19 65 1841
19 66 5081
19 67 4819
19 68 2211
19 69 626
19 70 4298
19 71 4031
19 72 5500
19 73 1817
19 74 5419
19 75 3421
19 76 3426
19 77 4994
19 78 5042
19 79 1710
19 80 1100
19 81 1438
19 82 5258
19 83 2836
19 84 1992
19 85 6314
19 86 699
19 87 5094
19 88 6211
19 89 3924
19 90 5305
19 91 2713
19 92 2680
19 93 6054
19 94 1706
