set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 ;
set M := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 ;
param d :=
2 99 5095
2 100 2121
3 1 5858
3 2 5584
3 3 0
3 4 3309
3 5 6931
3 6 4014
3 7 3772
3 8 2689
3 9 7341
3 10 1980
3 11 6136
3 12 6190
3 13 4282
3 14 3592
3 15 3289
3 16 1548
3 17 4780
3 18 1714
3 19 6161
3 20 4432
3 21 1727
3 22 6078
3 23 3785
3 24 6408
3 25 2289
3 26 1865
3 27 3804
3 28 3342
3 29 5729
3 30 2917
3 31 793
3 32 2828
3 33 2733
3 34 7047
3 35 6473
3 36 4098
3 37 6202
3 38 1540
3 39 5694
3 40 6565
3 41 3828
3 42 2415
3 43 4810
3 44 483
3 45 4551
3 46 6733
3 47 4723
3 48 694
3 49 3435
3 50 5896
3 51 3747
3 52 3714
3 53 2448
3 54 6237
3 55 2204
3 56 2794
3 57 1419
3 58 5810
3 59 2926
3 60 6060
3 61 3947
3 62 5993
3 63 2482
3 64 3326
3 65 6797
3 66 2742
3 67 3375
3 68 4139
3 69 3560
3 70 5693
3 71 3538
3 72 3968
3 73 3495
3 74 4237
3 75 2806
3 76 5233
3 77 7933
3 78 1894
3 79 3333
3 80 2533
3 81 2827
3 82 3059
3 83 2081
3 84 1881
3 85 5729
3 86 1173
3 87 4544
3 88 2988
3 89 5549
3 90 428
3 91 831
3 92 6951
3 93 2394
3 94 4362
3 95 7017
3 96 5063
3 97 3289
3 98 1369
3 99 5762
3 100 4142
4 1 5758
4 2 3920
4 3 3309
4 4 0
4 5 8284
4 6 721
4 7 1409
4 8 1781
4 9 6204
4 10 1881
4 11 7638
4 12 7031
4 13 2071
4 14 4614
4 15 1333
4 16 4789
4 17 3543
4 18 1728
4 19 4701
4 20 1716
4 21 4995
4 22 6045
4 23 5270
4 24 7695
4 25 4035
4 26 1555
4 27 500
4 28 168
4 29 7248
4 30 3994
4 31 2573
4 32 5722
4 33 2304
4 34 5494
4 35 5029
4 36 1213
4 37 5303
4 38 4453
4 39 7334
4 40 7726
4 41 2536
4 42 5718
4 43 5565
4 44 3173
4 45 5344
4 46 5176
4 47 4943
4 48 2660
4 49 1908
4 50 6041
4 51 5128
4 52 5950
4 53 907
4 54 5028
4 55 2205
4 56 2651
4 57 1973
4 58 7136
4 59 5453
4 60 7550
4 61 2400
4 62 5407
4 63 2233
4 64 1761
4 65 5650
4 66 5686
4 67 2091
4 68 6594
4 69 6232
4 70 6416
4 71 5042
4 72 1933
4 73 5543
4 74 1669
4 75 4070
4 76 6034
4 77 6658
4 78 4585
4 79 2636
4 80 5840
4 81 2242
4 82 282
4 83 1471
4 84 4379
4 85 6528
4 86 2257
4 87 6737
4 88 5864
4 89 7295
4 90 3280
4 91 3993
4 92 6857
4 93 5652
4 94 1662
4 95 5796
4 96 3522
4 97 540
4 98 3410
4 99 6982
4 100 3914
5 1 3501
5 2 6230
5 3 6931
5 4 8284
5 5 0
5 6 8838
5 7 7317
5 8 6502
5 9 5469
5 10 6592
5 11 819
5 12 1544
5 13 7072
5 14 3697
5 15 7071
5 16 6229
5 17 5676
5 18 7024
5 19 5905
5 20 7730
5 21 6319
5 22 3307
5 23 3197
5 24 589
5 25 4713
5 26 7139
5 27 8510
5 28 8436
5 29 1209
5 30 4383
5 31 6879
5 32 4906
5 33 5980
5 34 6220
5 35 5906
5 36 7911
5 37 4900
5 38 5611
5 39 1309
5 40 659
5 41 6099
5 42 6618
5 43 2768
5 44 6528
5 45 2959
5 46 6158
5 47 3579
5 48 6888
5 49 6558
5 50 3034
5 51 3284
5 52 3431
5 53 7603
5 54 5461
5 55 6161
5 56 5632
5 57 7002
5 58 1163
5 59 4291
5 60 883
5 61 6349
5 62 4351
5 63 6069
5 64 6658
5 65 5390
5 66 5047
5 67 6337
5 68 3462
5 69 4143
5 70 2095
5 71 3451
5 72 6911
5 73 3487
5 74 7520
5 75 4376
5 76 2335
5 77 5924
5 78 5177
5 79 5734
5 80 6720
5 81 6044
5 82 8035
5 83 7037
5 84 5088
5 85 1938
5 86 6841
5 87 2808
5 88 4804
5 89 1529
5 90 6529
5 91 6309
5 92 3308
5 93 6196
5 94 7700
5 95 5569
5 96 6066
5 97 7812
5 98 5660
5 99 1301
5 100 4600
6 1 6134
6 2 4019
6 3 4014
6 4 721
6 5 8838
6 6 0
6 7 1644
6 8 2375
6 9 6336
6 10 2576
6 11 8221
6 12 7531
6 13 2198
6 14 5207
6 15 1772
6 16 5505
6 17 3795
6 18 2449
6 19 4810
6 20 1658
6 21 5710
6 22 6424
6 23 5893
6 24 8248
6 25 4716
6 26 2275
6 27 327
6 28 672
6 29 7838
6 30 4619
6 31 3289
6 32 6440
6 33 2885
6 34 5541
6 35 5126
6 36 1187
6 37 5528
6 38 5174
6 39 7938
6 40 8261
6 41 2894
6 42 6427
6 43 6090
6 44 3892
6 45 5881
6 46 5235
6 47 5409
6 48 3374
6 49 2320
6 50 6452
6 51 5745
6 52 6629
6 53 1628
6 54 5189
6 55 2863
6 56 3230
6 57 2694
6 58 7702
6 59 6156
6 60 8132
6 61 2706
6 62 5699
6 63 2853
6 64 2198
6 65 5800
6 66 6405
6 67 2530
6 68 7284
6 69 6939
6 70 6912
6 71 5673
6 72 2164
6 73 6214
6 74 1713
6 75 4710
6 76 6551
6 77 6741
6 78 5302
6 79 3118
6 80 6547
6 81 2807
6 82 998
6 83 2181
6 84 5091
6 85 7033
6 86 2978
6 87 7404
6 88 6581
6 89 7911
6 90 3998
6 91 4710
6 92 7200
6 93 6369
6 94 1628
6 95 5921
6 96 3691
6 97 1041
6 98 4122
6 99 7538
6 100 4359
7 1 4492
7 2 2513
7 3 3772
7 4 1409
7 5 7317
7 6 1644
7 7 0
7 8 1237
7 9 4795
7 10 1836
7 11 6751
7 12 5954
7 13 678
7 14 3801
7 15 493
7 16 5025
7 17 2165
7 18 2073
7 19 3291
7 20 677
7 21 5253
7 22 4783
7 23 4548
7 24 6729
7 25 3630
7 26 1945
7 27 1344
7 28 1570
7 29 6385
7 30 3319
7 31 2980
7 32 5613
7 33 1599
7 34 4093
7 35 3620
7 36 599
7 37 3917
7 38 4493
7 39 6512
7 40 6718
7 41 1262
7 42 6024
7 43 4550
7 44 3467
7 45 4361
7 46 3774
7 47 3814
7 48 3079
7 49 773
7 50 4820
7 51 4383
7 52 5474
7 53 1570
7 54 3621
7 55 1851
7 56 1893
7 57 2368
7 58 6209
7 59 5165
7 60 6662
7 61 1063
7 62 4061
7 63 1695
7 64 716
7 65 4243
7 66 5611
7 67 997
7 68 6173
7 69 5952
7 70 5334
7 71 4356
7 72 532
7 73 5023
7 74 465
7 75 3454
7 76 4999
7 77 5250
7 78 4490
7 79 1598
7 80 6162
7 81 1486
7 82 1345
7 83 1701
7 84 4226
7 85 5463
7 86 2599
7 87 6181
7 88 5733
7 89 6515
7 90 3582
7 91 4246
7 92 5555
7 93 5861
7 94 610
7 95 4386
7 96 2114
7 97 897
7 98 3323
7 99 6028
7 100 2759
8 1 4142
8 2 2990
8 3 2689
8 4 1781
8 5 6502
8 6 2375
8 7 1237
8 8 0
8 9 5023
8 10 715
8 11 5860
8 12 5270
8 13 1613
8 14 2838
8 15 766
8 16 3823
8 17 2298
8 18 1152
8 19 3660
8 20 1908
8 21 4054
8 22 4420
8 23 3519
8 24 5914
8 25 2433
8 26 1111
8 27 2051
8 28 1934
8 29 5472
8 30 2246
8 31 1927
8 32 4377
8 33 522
8 34 4538
8 35 3989
8 36 1754
8 37 3972
8 38 3262
8 39 5565
8 40 5948
8 41 1229
8 42 4829
8 43 3794
8 44 2322
8 45 3568
8 46 4214
8 47 3224
8 48 2023
8 49 745
8 50 4372
8 51 3369
8 52 4319
8 53 1212
8 54 3848
8 55 613
8 56 870
8 57 1401
8 58 5354
8 59 3951
8 60 5772
8 61 1287
8 62 3943
8 63 492
8 64 642
8 65 4458
8 66 4374
8 67 716
8 68 5001
8 69 4741
8 70 4659
8 71 3301
8 72 1293
8 73 3884
8 74 1680
8 75 2346
8 76 4265
8 77 5564
8 78 3253
8 79 983
8 80 4971
8 81 474
8 82 1536
8 83 859
8 84 2990
8 85 4765
8 86 1555
8 87 5065
8 88 4499
8 89 5536
8 90 2435
8 91 3061
8 92 5271
8 93 4645
8 94 1843
8 95 4649
8 96 2482
8 97 1334
8 98 2088
8 99 5201
8 100 2243
9 1 2233
9 2 2318
9 3 7341
9 4 6204
9 5 5469
9 6 6336
9 7 4795
9 8 5023
9 9 0
9 10 5649
9 11 5457
9 12 4006
9 13 4155
9 14 4433
9 15 4960
9 16 7814
9 17 2737
9 18 6153
9 19 1527
9 20 4690
9 21 8028
9 22 2291
9 23 4975
9 24 5070
9 25 5568
9 26 6132
9 27 6085
9 28 6366
9 29 5337
9 30 4774
9 31 6734
9 32 7410
9 33 4728
9 34 1031
9 35 1225
9 36 5150
9 37 1153
9 38 7033
9 39 5597
9 40 4844
9 41 3822
9 42 8722
9 43 3772
9 44 6869
9 45 3875
9 46 1216
9 47 3112
9 48 6812
9 49 4443
9 50 2624
9 51 4831
9 52 6260
9 53 6121
9 54 1186
9 55 5253
9 56 4576
9 57 6358
9 58 4938
9 59 6639
9 60 5396
9 61 3866
9 62 1541
9 63 4980
9 64 4604
9 65 566
9 66 7499
9 67 4351
9 68 6876
9 69 7163
9 70 3680
9 71 5026
9 72 4272
9 73 5870
9 74 4625
9 75 4968
9 76 3808
9 77 621
9 78 6729
9 79 4106
9 80 8870
9 81 4672
9 82 6111
9 83 5882
9 84 6447
9 85 3830
9 86 6426
9 87 6425
9 88 7432
9 89 5782
9 90 6955
9 91 7304
9 92 2193
9 93 8372
9 94 4713
9 95 417
9 96 2682
9 97 5679
9 98 6129
9 99 4697
9 100 3235
10 1 4571
10 2 3687
10 3 1980
10 4 1881
10 5 6592
10 6 2576
10 7 1836
10 8 715
10 9 5649
10 10 0
10 11 5896
10 12 5478
10 13 2304
10 14 2897
10 15 1344
10 16 3192
10 17 2954
10 18 524
10 19 4332
10 20 2512
10 21 3419
10 22 4836
10 23 3471
10 24 6012
10 25 2157
10 26 573
10 27 2280
10 28 1998
10 29 5494
10 30 2215
10 31 1211
10 32 3906
10 33 928
10 34 5216
10 35 4658
10 36 2257
10 37 4563
10 38 2702
10 39 5554
10 40 6082
10 41 1917
10 42 4188
10 43 3990
10 44 1636
10 45 3745
10 46 4894
10 47 3557
10 48 1307
10 49 1459
10 50 4745
10 51 3346
10 52 4070
10 53 1042
10 54 4488
10 55 466
10 56 1167
10 57 712
10 58 5430
10 59 3581
10 60 5809
10 61 1998
10 62 4476
10 63 690
10 64 1346
10 65 5086
10 66 3884
10 67 1423
10 68 4712
10 69 4366
10 70 4888
10 71 3230
10 72 1988
10 73 3671
10 74 2300
10 75 2255
10 76 4462
10 77 6206
10 78 2764
10 79 1543
10 80 4326
10 81 976
10 82 1600
10 83 449
10 84 2533
10 85 4975
10 86 840
10 87 4865
10 88 4040
10 89 5492
10 90 1750
10 91 2409
10 92 5707
10 93 4035
10 94 2443
10 95 5287
10 96 3174
10 97 1599
10 98 1573
10 99 5303
10 100 2678
11 1 3325
11 2 5905
11 3 6136
11 4 7638
11 5 819
11 6 8221
11 7 6751
11 8 5860
11 9 5457
11 10 5896
11 11 0
11 12 1464
11 13 6563
11 14 3025
11 15 6470
11 16 5409
11 17 5268
11 18 6308
11 19 5677
11 20 7207
11 21 5500
11 22 3189
11 23 2449
11 24 524
11 25 3947
11 26 6430
11 27 7893
11 28 7787
11 29 410
11 30 3680
11 31 6115
11 32 4092
11 33 5341
11 34 6100
11 35 5724
11 36 7349
11 37 4735
11 38 4796
11 39 495
11 40 831
11 41 5569
11 42 5806
11 43 2267
11 44 5742
11 45 2411
11 46 5997
11 47 3146
11 48 6119
11 49 5981
11 50 2874
11 51 2555
11 52 2612
11 53 6921
11 54 5271
11 55 5479
11 56 4994
11 57 6269
11 58 578
11 59 3471
11 60 88
11 61 5827
11 62 4176
11 63 5409
11 64 6070
11 65 5293
11 66 4232
11 67 5758
11 68 2671
11 69 3340
11 70 1825
11 71 2701
11 72 6376
11 73 2674
11 74 6988
11 75 3653
11 76 1909
11 77 5968
11 78 4363
11 79 5153
11 80 5909
11 81 5414
11 82 7382
11 83 6344
11 84 4282
11 85 1663
11 86 6096
11 87 2012
11 88 3993
11 89 732
11 90 5739
11 91 5500
11 92 3407
11 93 5382
11 94 7172
11 95 5495
11 96 5682
11 97 7185
11 98 4887
11 99 812
11 100 4104
12 1 1958
12 2 4695
12 3 6190
12 4 7031
12 5 1544
12 6 7531
12 7 5954
12 8 5270
12 9 4006
12 10 5478
12 11 1464
12 12 0
12 13 5645
12 14 2651
12 15 5760
12 16 5818
12 17 4181
12 18 5955
12 19 4361
12 20 6311
12 21 5959
12 22 1776
12 23 2448
12 24 1069
12 25 3901
12 26 6046
12 27 7206
12 28 7191
12 29 1436
12 30 3367
12 31 5980
12 32 4748
12 33 4752
12 34 4700
12 35 4367
12 36 6535
12 37 3363
12 38 5095
12 39 1706
12 40 885
12 41 4705
12 42 6420
12 43 1488
12 44 5739
12 45 1734
12 46 4625
12 47 2144
12 48 6008
12 49 5217
12 50 1491
12 51 2453
12 52 3253
12 53 6434
12 54 3920
12 55 5021
12 56 4412
12 57 5985
12 58 1020
12 59 4002
12 60 1414
12 61 4942
12 62 2811
12 63 4882
12 64 5333
12 65 3878
12 66 4879
12 67 5002
12 68 3595
12 69 4147
12 70 620
12 71 2677
12 72 5512
12 73 3095
12 74 6113
12 75 3424
12 76 1015
12 77 4506
12 78 4667
12 79 4414
12 80 6544
12 81 4797
12 82 6801
12 83 5906
12 84 4499
12 85 504
12 86 5870
12 87 2975
12 88 4691
12 89 1937
12 90 5765
12 91 5705
12 92 1946
12 93 6000
12 94 6287
12 95 4068
12 96 4554
12 97 6531
12 98 4836
12 99 817
12 100 3196
13 1 4046
13 2 1852
13 3 4282
13 4 2071
13 5 7072
13 6 2198
13 7 678
13 8 1613
13 9 4155
13 10 2304
13 11 6563
13 12 5645
13 13 0
13 14 3728
13 15 1041
13 16 5428
13 17 1626
13 18 2630
13 19 2638
13 20 668
13 21 5660
13 22 4336
13 23 4507
13 24 6491
13 25 3801
13 26 2523
13 27 1932
13 28 2227
13 29 6218
13 30 3356
13 31 3501
13 32 5863
13 33 1800
13 34 3423
13 35 2963
13 36 1018
13 37 3332
13 38 4833
13 39 6369
13 40 6450
13 41 1005
13 42 6436
13 43 4313
13 44 3933
13 45 4152
13 46 3105
13 47 3506
13 48 3599
13 49 903
13 50 4411
13 51 4333
13 52 5548
13 53 2223
13 54 2995
13 55 2195
13 56 2010
13 57 2916
13 58 6004
13 59 5342
13 60 6475
13 61 741
13 62 3531
13 63 1974
13 64 972
13 65 3610
13 66 5876
13 67 1061
13 68 6262
13 69 6116
13 70 5030
13 71 4342
13 72 321
13 73 5085
13 74 503
13 75 3520
13 76 4737
13 77 4591
13 78 4773
13 79 1548
13 80 6579
13 81 1679
13 82 2022
13 83 2265
13 84 4493
13 85 5170
13 86 3120
13 87 6198
13 88 5970
13 89 6399
13 90 4046
13 91 4674
13 92 5062
13 93 6238
13 94 653
13 95 3742
13 96 1493
13 97 1573
13 98 3656
13 99 5806
13 100 2472
14 1 2460
14 2 3668
14 3 3592
14 4 4614
14 5 3697
14 6 5207
14 7 3801
14 8 2838
14 9 4433
14 10 2897
14 11 3025
14 12 2651
14 13 3728
14 14 0
14 15 3476
14 16 3537
14 17 2822
14 18 3343
14 19 3816
14 20 4327
14 21 3726
14 22 2620
14 23 789
14 24 3115
14 25 1343
14 26 3449
14 27 4880
14 28 4761
14 29 2634
14 30 717
14 31 3331
14 32 2978
14 33 2321
14 34 4566
14 35 4022
14 36 4398
14 37 3318
14 38 2751
14 39 2731
14 40 3189
14 41 2727
14 42 4357
14 43 1218
14 44 3125
14 45 959
14 46 4328
14 47 1347
14 48 3361
14 49 3028
14 50 2381
14 51 609
14 52 2009
14 53 3906
14 54 3624
14 55 2464
14 56 1976
14 57 3348
14 58 2536
14 59 2215
14 60 2937
14 61 2992
14 62 2899
14 63 2384
14 64 3096
14 65 3993
14 66 3066
14 67 2805
14 68 2716
14 69 2817
14 70 2113
14 71 684
14 72 3492
14 73 1554
14 74 4095
14 75 786
14 76 1656
14 77 5054
14 78 2381
14 79 2213
14 80 4501
14 81 2401
14 82 4357
14 83 3341
14 84 2131
14 85 2166
14 86 3222
14 87 2514
14 88 3006
14 89 2718
14 90 3163
14 91 3224
14 92 3455
14 93 3981
14 94 4283
14 95 4236
14 96 3266
14 97 4168
14 98 2223
14 99 2406
14 100 1547
15 1 4426
15 2 2746
15 3 3289
15 4 1333
15 5 7071
15 6 1772
15 7 493
15 8 766
15 9 4960
15 10 1344
15 11 6470
15 12 5760
15 13 1041
15 14 3476
15 15 0
15 16 4532
15 17 2248
15 18 1603
15 19 3495
15 20 1169
15 21 4760
15 22 4714
15 23 4197
15 24 6482
15 25 3191
15 26 1487
15 27 1446
15 28 1501
15 29 6093
15 30 2942
15 31 2499
15 32 5142
15 33 1190
15 34 4336
15 35 3829
15 36 990
15 37 4006
15 38 4006
15 39 6205
15 40 6490
15 41 1207
15 42 5531
15 43 4319
15 44 2976
15 45 4113
15 46 4012
15 47 3644
15 48 2598
15 49 575
15 50 4717
15 51 4039
15 52 5062
15 53 1207
15 54 3774
15 55 1375
15 56 1515
15 57 1895
15 58 5943
15 59 4716
15 60 6381
15 61 1098
15 62 4083
15 63 1245
15 64 433
15 65 4398
15 66 5136
15 67 767
15 68 5752
15 69 5505
15 70 5141
15 71 3992
15 72 769
15 73 4620
15 74 956
15 75 3062
15 76 4779
15 77 5450
15 78 4013
15 79 1346
15 80 5669
15 81 1090
15 82 1174
15 83 1233
15 84 3754
15 85 5261
15 86 2117
15 87 5791
15 88 5264
15 89 6193
15 90 3090
15 91 3753
15 92 5523
15 93 5368
15 94 1102
15 95 4561
15 96 2293
15 97 796
15 98 2840
15 99 5773
15 100 2601
16 1 5993
16 2 6409
16 3 1548
16 4 4789
16 5 6229
16 6 5505
16 7 5025
16 8 3823
16 9 7814
16 10 3192
16 11 5409
16 12 5818
16 13 5428
16 14 3537
16 15 4532
16 16 0
16 17 5537
16 18 3096
16 19 6856
16 20 5702
16 21 233
16 22 6158
16 23 3392
16 24 5778
16 25 2255
16 26 3265
16 27 5271
16 28 4839
16 29 5027
16 30 3049
16 31 2216
16 32 1504
16 33 3680
16 34 7715
16 35 7136
16 36 5438
16 37 6662
16 38 789
16 39 4926
16 40 5992
16 41 4764
16 42 1008
16 43 4653
16 44 1619
16 45 4417
16 46 7424
16 47 4858
16 48 2131
16 49 4530
16 50 5909
16 51 3430
16 52 2805
16 53 3896
16 54 6824
16 55 3233
16 56 3601
16 57 2824
16 58 5211
16 59 1940
16 60 5347
16 61 4944
16 62 6336
16 63 3469
16 64 4457
16 65 7312
16 66 1382
16 67 4411
16 68 3008
16 69 2332
16 70 5436
16 71 3193
16 72 5106
16 73 2772
16 74 5485
16 75 2866
16 76 4990
16 77 8431
16 78 1171
16 79 4179
16 80 1154
16 81 3796
16 82 4525
16 83 3432
16 84 1406
16 85 5427
16 86 2544
16 87 3548
16 88 1658
16 89 4733
16 90 1510
16 91 799
16 92 6982
16 93 863
16 94 5634
16 95 7549
16 96 5897
16 97 4693
16 98 1819
16 99 5226
16 100 4597
17 1 2448
17 2 890
17 3 4780
17 4 3543
17 5 5676
17 6 3795
17 7 2165
17 8 2298
17 9 2737
17 10 2954
17 11 5268
17 12 4181
17 13 1626
17 14 2822
17 15 2248
17 16 5537
17 17 0
17 18 3442
17 19 1384
17 20 2275
17 21 5767
17 22 2734
17 23 3593
17 24 5115
17 25 3459
17 26 3409
17 27 3507
17 28 3710
17 29 4968
17 30 2763
17 31 4102
17 32 5540
17 33 2064
17 34 2272
17 35 1706
17 36 2635
17 37 1760
17 38 4810
17 39 5158
17 40 5030
17 41 1085
17 42 6520
17 43 3009
17 44 4334
17 45 2912
17 46 1955
17 47 2121
17 48 4188
17 49 1711
17 50 2843
17 51 3413
17 52 4822
17 53 3386
17 54 1553
17 55 2600
17 56 1994
17 57 3666
17 58 4691
17 59 4869
17 60 5183
17 61 1149
17 62 1907
17 63 2320
17 64 1872
17 65 2171
17 66 5592
17 67 1614
17 68 5536
17 69 5569
17 70 3587
17 71 3504
17 72 1635
17 73 4359
17 74 2129
17 75 2965
17 76 3369
17 77 3266
17 78 4609
17 79 1447
17 80 6670
17 81 1988
17 82 3418
17 83 3154
17 84 4310
17 85 3739
17 86 3766
17 87 5315
17 88 5610
17 89 5236
17 90 4433
17 91 4902
17 92 3437
17 93 6233
17 94 2272
17 95 2354
17 96 445
17 97 3005
17 98 3733
17 99 4471
17 100 1283
18 1 5093
18 2 4140
18 3 1714
18 4 1728
18 5 7024
18 6 2449
18 7 2073
18 8 1152
18 9 6153
18 10 524
18 11 6308
18 12 5955
18 13 2630
18 14 3343
18 15 1603
18 16 3096
18 17 3442
18 18 0
18 19 4811
18 20 2722
18 21 3312
18 22 5357
18 23 3864
18 24 6449
18 25 2460
18 26 173
18 27 2190
18 28 1808
18 29 5902
18 30 2642
18 31 923
18 32 3999
18 33 1447
18 34 5690
18 35 5139
18 36 2384
18 37 5077
18 38 2725
18 39 5946
18 40 6532
18 41 2381
18 42 4059
18 43 4470
18 44 1479
18 45 4221
18 46 5367
18 47 4069
18 48 1021
18 49 1860
18 50 5261
18 51 3752
18 52 4343
18 53 821
18 54 4985
18 55 983
18 56 1690
18 57 296
18 58 5860
18 59 3772
18 60 6222
18 61 2430
18 62 4998
18 63 1214
18 64 1723
18 65 5589
18 66 3960
18 67 1866
18 68 4948
18 69 4540
18 70 5373
18 71 3617
18 72 2329
18 73 3973
18 74 2534
18 75 2654
18 76 4940
18 77 6704
18 78 2867
18 79 2055
18 80 4190
18 81 1487
18 82 1451
18 83 371
18 84 2675
18 85 5455
18 86 556
18 87 5159
18 88 4143
18 89 5869
18 90 1591
18 91 2297
18 92 6229
18 93 3958
18 94 2652
18 95 5786
18 96 3634
18 97 1598
18 98 1711
18 99 5745
18 100 3201
19 1 2404
19 2 791
19 3 6161
19 4 4701
19 5 5905
19 6 4810
19 7 3291
19 8 3660
19 9 1527
19 10 4332
19 11 5677
19 12 4361
19 13 2638
19 14 3816
19 15 3495
19 16 6856
19 17 1384
19 18 4811
19 19 0
19 20 3162
19 21 7082
19 22 2621
19 23 4513
19 24 5404
19 25 4697
19 26 4768
19 27 4563
19 28 4860
19 29 5455
19 30 3942
19 31 5486
19 32 6716
19 33 3448
19 34 887
19 35 333
19 36 3625
19 37 1063
19 38 6107
19 39 5685
19 40 5246
19 41 2431
19 42 7821
19 43 3583
19 44 5711
19 45 3583
19 46 573
19 47 2720
19 48 5573
19 49 3014
19 50 2871
19 51 4343
19 52 5806
19 53 4684
19 54 500
19 55 3985
19 56 3369
19 57 5043
19 58 5107
19 59 5996
19 60 5602
19 61 2425
19 62 1567
19 63 3704
19 64 3172
19 65 1014
19 66 6783
19 67 2955
19 68 6491
19 69 6633
19 70 3861
19 71 4486
19 72 2776
19 73 5363
19 74 3100
19 75 4147
19 76 3804
19 77 1959
19 78 5868
19 79 2832
19 80 7971
19 81 3371
19 82 4623
19 83 4509
19 84 5572
19 85 4024
19 86 5149
19 87 6163
19 88 6768
19 89 5817
19 90 5808
19 91 6253
19 92 3011
19 93 7513
19 94 3186
19 95 1111
19 96 1203
19 97 4183
19 98 5075
19 99 4867
