set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 ;
set M := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 ;
param d :=
8 58 4809
8 59 4727
8 60 4802
8 61 4748
8 62 5048
8 63 6153
8 64 3899
8 65 2818
8 66 2565
8 67 1294
8 68 3788
8 69 6630
8 70 5331
8 71 1343
8 72 4432
8 73 2171
8 74 5854
8 75 3713
8 76 3556
8 77 3809
8 78 2911
8 79 1387
8 80 5331
8 81 3895
8 82 3296
8 83 4914
8 84 5286
8 85 4948
8 86 5554
8 87 2429
8 88 4370
8 89 4241
8 90 5375
8 91 3659
8 92 5437
8 93 3920
8 94 4258
8 95 5612
8 96 5382
8 97 3906
8 98 798
8 99 5300
8 100 3443
9 1 5057
9 2 616
9 3 5346
9 4 5936
9 5 869
9 6 2076
9 7 2516
9 8 5827
9 9 0
9 10 5069
9 11 394
9 12 3242
9 13 5104
9 14 1359
9 15 3593
9 16 1801
9 17 1463
9 18 5965
9 19 3340
9 20 5206
9 21 657
9 22 7011
9 23 5214
9 24 4833
9 25 4377
9 26 3347
9 27 4697
9 28 4442
9 29 3351
9 30 3944
9 31 3222
9 32 4593
9 33 3199
9 34 1310
9 35 5768
9 36 2036
9 37 292
9 38 2809
9 39 5419
9 40 249
9 41 2601
9 42 435
9 43 4475
9 44 2533
9 45 4015
9 46 2316
9 47 4787
9 48 2564
9 49 942
9 50 6297
9 51 6350
9 52 2667
9 53 3078
9 54 5019
9 55 1056
9 56 1688
9 57 827
9 58 1667
9 59 1120
9 60 3430
9 61 5771
9 62 5565
9 63 1779
9 64 3035
9 65 5196
9 66 4324
9 67 5988
9 68 2685
9 69 806
9 70 683
9 71 5977
9 72 4347
9 73 4925
9 74 460
9 75 2114
9 76 2861
9 77 2043
9 78 3684
9 79 5265
9 80 3124
9 81 5306
9 82 4288
9 83 3378
9 84 570
9 85 2697
9 86 3078
9 87 3408
9 88 2524
9 89 2408
9 90 4226
9 91 5120
9 92 5150
9 93 4286
9 94 4229
9 95 4966
9 96 2415
9 97 4823
9 98 5827
9 99 4044
9 100 3138
10 1 1942
10 2 4644
10 3 4598
10 4 4334
10 5 5257
10 6 4114
10 7 4151
10 8 3236
10 9 5069
10 10 0
10 11 4708
10 12 3224
10 13 3652
10 14 3932
10 15 2688
10 16 6292
10 17 4558
10 18 3117
10 19 2770
10 20 996
10 21 4864
10 22 4418
10 23 271
10 24 5637
10 25 4995
10 26 3986
10 27 5391
10 28 776
10 29 4005
10 30 1948
10 31 6030
10 32 5249
10 33 2038
10 34 3758
10 35 1310
10 36 3578
10 37 5125
10 38 2299
10 39 516
10 40 5318
10 41 3596
10 42 4670
10 43 3826
10 44 3874
10 45 5582
10 46 6315
10 47 3132
10 48 3629
10 49 5573
10 50 2632
10 51 3442
10 52 2403
10 53 1991
10 54 4876
10 55 4167
10 56 4142
10 57 5594
10 58 5031
10 59 4068
10 60 6077
10 61 1550
10 62 1812
10 63 4406
10 64 2053
10 65 5330
10 66 1089
10 67 4414
10 68 4612
10 69 5794
10 70 4933
10 71 4451
10 72 6244
10 73 4609
10 74 5345
10 75 3532
10 76 2241
10 77 3770
10 78 4426
10 79 1848
10 80 2907
10 81 673
10 82 781
10 83 6142
10 84 4524
10 85 5802
10 86 3140
10 87 3086
10 88 5149
10 89 2682
10 90 2438
10 91 422
10 92 2243
10 93 5788
10 94 1355
10 95 2465
10 96 6018
10 97 6049
10 98 2541
10 99 6782
10 100 1956
11 1 4787
11 2 283
11 3 5260
11 4 5803
11 5 854
11 6 2007
11 7 2462
11 8 5620
11 9 394
11 10 4708
11 11 0
11 12 3072
11 13 4951
11 14 967
11 15 3202
11 16 1926
11 17 1479
11 18 5745
11 19 2949
11 20 4884
11 21 774
11 22 6834
11 23 4846
11 24 4866
11 25 4370
11 26 3266
11 27 4713
11 28 4067
11 29 3272
11 30 3667
11 31 3399
11 32 4601
11 33 2883
11 34 962
11 35 5381
11 36 1854
11 37 432
11 38 2433
11 39 5071
11 40 636
11 41 2231
11 42 40
11 43 4354
11 44 2436
11 45 4088
11 46 2611
11 47 4602
11 48 2429
11 49 1274
11 50 6034
11 51 6137
11 52 2305
11 53 2717
11 54 4972
11 55 663
11 56 1606
11 57 1183
11 58 1793
11 59 897
11 60 3598
11 61 5381
11 62 5171
11 63 1475
11 64 2664
11 65 5181
11 66 3998
11 67 5859
11 68 2699
11 69 1099
11 70 833
11 71 5851
11 72 4470
11 73 4858
11 74 822
11 75 1930
11 76 2523
11 77 1903
11 78 3645
11 79 4986
11 80 2734
11 81 4928
11 82 3927
11 83 3558
11 84 363
11 85 2883
11 86 2694
11 87 3225
11 88 2624
11 89 2035
11 90 3833
11 91 4746
11 92 4755
11 93 4365
11 94 3841
11 95 4573
11 96 2657
11 97 4896
11 98 5575
11 99 4247
11 100 2794
12 1 2141
12 2 3215
12 3 2337
12 4 2750
12 5 3914
12 6 1312
12 7 1087
12 8 2608
12 9 3242
12 10 3224
12 11 3072
12 12 0
12 13 1881
12 14 2986
12 15 3873
12 16 4998
12 17 1985
12 18 2772
12 19 3717
12 20 2756
12 21 2693
12 22 3768
12 23 3480
12 24 2652
12 25 1991
12 26 780
12 27 2416
12 28 3074
12 29 800
12 30 1308
12 31 2846
12 32 2269
12 33 1488
12 34 2343
12 35 4445
12 36 1218
12 37 3464
12 38 2337
12 39 3284
12 40 3431
12 41 3806
12 42 3054
12 43 1355
12 44 867
12 45 2392
12 46 3418
12 47 1547
12 48 714
12 49 3210
12 50 3260
12 51 3139
12 52 2074
12 53 2124
12 54 2243
12 55 2979
12 56 1607
12 57 3312
12 58 2264
12 59 2176
12 60 2870
12 61 4612
12 62 4680
12 63 3875
12 64 2277
12 65 2607
12 66 2138
12 67 2811
12 68 1459
12 69 4038
12 70 2723
12 71 2808
12 72 3046
12 73 2042
12 74 3247
12 75 1142
12 76 1743
12 77 1205
12 78 1276
12 79 2391
12 80 3642
12 81 3799
12 82 2672
12 83 2945
12 84 2723
12 85 2703
12 86 3809
12 87 195
12 88 2049
12 89 2243
12 90 4196
12 91 3526
12 92 4710
12 93 2623
12 94 3363
12 95 4735
12 96 3029
12 97 2971
12 98 2752
12 99 3561
12 100 1854
13 1 1761
13 2 5096
13 3 963
13 4 896
13 5 5795
13 6 3076
13 7 2702
13 8 1079
13 9 5104
13 10 3652
13 11 4951
13 12 1881
13 13 0
13 14 4831
13 15 5291
13 16 6875
13 17 3756
13 18 1332
13 19 5195
13 20 2761
13 21 4524
13 22 1935
13 23 3919
13 24 2358
13 25 1890
13 26 1890
13 27 2142
13 28 3900
13 29 1895
13 30 2042
13 31 3821
13 32 2038
13 33 2855
13 34 4210
13 35 4958
13 36 3098
13 37 5336
13 38 3867
13 39 3432
13 40 5280
13 41 5493
13 42 4933
13 43 740
13 44 2599
13 45 2774
13 46 4829
13 47 546
13 48 2540
13 49 4958
13 50 2161
13 51 1554
13 52 3659
13 53 3541
13 54 1387
13 55 4848
13 56 3431
13 57 5081
13 58 3906
13 59 4056
13 60 3736
13 61 5202
13 62 5427
13 63 5703
13 64 3717
13 65 1833
13 66 2729
13 67 966
13 68 2821
13 69 5889
13 70 4543
13 71 977
13 72 3356
13 73 1134
13 74 5066
13 75 3022
13 76 3268
13 77 3061
13 78 1870
13 79 1947
13 80 5176
13 81 4324
13 82 3475
13 83 3850
13 84 4598
13 85 3924
13 86 5379
13 87 1744
13 88 3379
13 89 3907
13 90 5445
13 91 4060
13 92 5691
13 93 2844
13 94 4398
13 95 5812
13 96 4378
13 97 2856
13 98 1705
13 99 4221
13 100 3241
14 1 4329
14 2 780
14 3 5308
14 4 5720
14 5 1325
14 6 2283
14 7 2717
14 8 5335
14 9 1359
14 10 3932
14 11 967
14 12 2986
14 13 4831
14 14 0
14 15 2235
14 16 2383
14 17 2003
14 18 5421
14 19 1981
14 20 4251
14 21 1581
14 22 6614
14 23 4039
14 24 5202
14 25 4630
14 26 3399
14 27 5016
14 28 3237
14 29 3410
14 30 3225
14 31 4064
14 32 4888
14 33 2335
14 34 681
14 35 4486
14 36 1869
14 37 1292
14 38 1635
14 39 4341
14 40 1589
14 41 1317
14 42 927
14 43 4339
14 44 2592
14 45 4532
14 46 3477
14 47 4405
14 48 2491
14 49 2209
14 50 5576
14 51 5825
14 52 1589
14 53 1981
14 54 5121
14 55 303
14 56 1915
14 57 2136
14 58 2455
14 59 1117
14 60 4239
14 61 4465
14 62 4232
14 63 899
14 64 1886
14 65 5401
14 66 3369
14 67 5784
14 68 3082
14 69 1924
14 70 1657
14 71 5785
14 72 5007
14 73 4963
14 74 1783
14 75 1928
14 76 1905
14 77 2022
14 78 3859
14 79 4497
14 80 1767
14 81 4075
14 82 3160
14 83 4222
14 84 1036
14 85 3579
14 86 1737
14 87 3095
14 88 3183
14 89 1277
14 90 2866
14 91 3918
14 92 3794
14 93 4814
14 94 2942
14 95 3606
14 96 3447
14 97 5320
14 98 5159
14 99 4939
14 100 2136
15 1 4054
15 2 2997
15 3 6059
15 4 6155
15 5 3354
15 6 3896
15 7 4206
15 8 5351
15 9 3593
15 10 2688
15 11 3202
15 12 3873
15 13 5291
15 14 2235
15 15 0
15 16 4161
15 17 3930
15 18 5329
15 19 253
15 20 3466
15 21 3751
15 22 6660
15 23 2647
15 24 6499
15 25 5848
15 26 4570
15 27 6272
15 28 1926
15 29 4588
15 30 3261
15 31 5936
15 32 6127
15 33 2467
15 34 2565
15 35 2633
15 36 3294
15 37 3498
15 38 1539
15 39 3202
15 40 3818
15 41 1171
15 42 3163
15 43 5085
15 44 3974
15 45 6056
15 46 5612
15 47 4758
15 48 3765
15 49 4425
15 50 5115
15 51 5718
15 52 1814
15 53 1776
15 54 6087
15 55 2538
15 56 3662
15 57 4364
15 58 4443
15 59 3076
15 60 6073
15 61 2513
15 62 2169
15 63 2185
15 64 1609
15 65 6475
15 66 2811
15 67 6232
15 68 4678
15 69 4074
15 70 3830
15 71 6253
15 72 6643
15 73 5861
15 74 4016
15 75 3307
15 76 2131
15 77 3523
15 78 5090
15 79 4103
15 80 472
15 81 2472
15 82 2164
15 83 6086
15 84 3229
15 85 5519
15 86 599
15 87 3867
15 88 4989
15 89 1741
15 90 645
15 91 2449
15 92 1604
15 93 6325
15 94 1336
15 95 1381
15 96 5501
15 97 6758
15 98 4863
15 99 6810
15 100 2073
16 1 6651
16 2 1820
16 3 7147
16 4 7721
16 5 1110
16 6 3876
16 7 4318
16 8 7540
16 9 1801
16 10 6292
16 11 1926
16 12 4998
16 13 6875
16 14 2383
16 15 4161
16 16 0
16 17 3258
16 18 7658
16 19 3935
16 20 6633
16 21 2444
16 22 8760
16 23 6379
16 24 6590
16 25 6162
16 26 5147
16 27 6467
16 28 5569
16 29 5152
16 30 5532
16 31 4796
16 32 6370
16 33 4684
16 34 2787
16 35 6704
16 36 3780
16 37 1545
16 38 4009
16 39 6717
16 40 1683
16 41 2990
16 42 1946
16 43 6265
16 44 4329
16 45 5738
16 46 3615
16 47 6529
16 48 4344
16 49 2376
16 50 7902
16 51 8053
16 52 3972
16 53 4364
16 54 6818
16 55 2205
16 56 3484
16 57 2208
16 58 3388
16 59 2824
16 60 5016
16 61 6633
16 62 6324
16 63 1983
16 64 4264
16 65 6984
16 66 5748
16 67 7775
16 68 4469
16 69 1138
16 70 2453
16 71 7766
16 72 5994
16 73 6727
16 74 2003
16 75 3856
16 76 4274
16 77 3818
16 78 5483
16 79 6835
16 80 3718
16 81 6370
16 82 5530
16 83 4942
16 84 2277
16 85 4274
16 86 3563
16 87 5152
16 88 4240
16 89 3661
16 90 4793
16 91 6240
16 92 5753
16 93 5998
16 94 5192
16 95 5492
16 96 3879
16 97 6537
16 98 7460
16 99 5529
16 100 4515
17 1 4036
17 2 1731
17 3 3909
17 4 4547
17 5 2297
17 6 683
17 7 1079
17 8 4586
17 9 1463
17 10 4558
17 11 1479
17 12 1985
17 13 3756
17 14 2003
17 15 3930
17 16 3258
17 17 0
17 18 4756
17 19 3694
17 20 4423
17 21 814
17 22 5688
17 23 4761
17 24 3389
17 25 2914
17 26 1921
17 27 3242
17 28 4101
17 29 1923
17 30 2999
17 31 2066
17 32 3135
17 33 2522
17 34 1411
17 35 5530
17 36 994
17 37 1742
17 38 2638
17 39 4793
17 40 1583
17 41 3274
17 42 1484
17 43 3083
17 44 1159
17 45 2612
17 46 1786
17 47 3511
17 48 1270
17 49 1225
17 50 5218
17 51 5118
17 52 2388
17 53 2731
17 54 3560
17 55 1799
17 56 427
17 57 1332
17 58 520
17 59 899
17 60 2237
17 61 5607
17 62 5515
17 63 2813
17 64 2775
17 65 3733
17 66 3608
17 67 4594
17 68 1226
17 69 2180
17 70 813
17 71 4578
17 72 3028
17 73 3476
17 74 1321
17 75 1052
17 76 2370
17 77 849
17 78 2225
17 79 4272
17 80 3520
17 81 4962
17 82 3821
17 83 2223
17 84 1138
17 85 1603
17 86 3574
17 87 2173
17 88 1185
17 89 2279
17 90 4477
17 91 4726
17 92 5278
17 93 2891
17 94 4096
17 95 5177
17 96 1586
17 97 3419
17 98 4718
17 99 2945
17 100 2644
18 1 1278
18 2 5839
18 3 2131
18 4 1455
18 5 6550
18 6 4079
18 7 3780
18 8 260
18 9 5965
18 10 3117
18 11 5745
18 12 2772
18 13 1332
18 14 5421
18 15 5329
18 16 7658
18 17 4756
18 18 0
18 19 5294
18 20 2121
18 21 5453
18 22 1336
18 23 3351
18 24 3663
18 25 3223
18 26 3053
18 27 3458
18 28 3607
18 29 3063
18 30 2226
18 31 5115
18 32 3361
18 33 3152
18 34 4885
18 35 4330
18 36 3933
18 37 6161
18 38 4130
18 39 2743
18 40 6171
18 41 5801
18 42 5721
18 43 2025
18 44 3614
18 45 4105
18 46 6034
18 47 1281
18 48 3486
18 49 5981
18 50 889
18 51 406
18 52 3996
18 53 3749
18 54 2663
18 55 5506
18 56 4377
18 57 6084
18 58 4998
18 59 4857
18 60 5043
18 61 4607
18 62 4922
18 63 6222
18 64 3919
18 65 3078
18 66 2523
18 67 1522
18 68 3998
18 69 6770
18 70 5487
18 71 1572
18 72 4688
18 73 2431
18 74 6009
18 75 3855
18 76 3606
18 77 3963
18 78 3145
18 79 1282
18 80 5332
18 81 3765
18 82 3236
18 83 5154
18 84 5418
18 85 5171
18 86 5558
18 87 2587
18 88 4585
18 89 4294
18 90 5322
18 91 3538
18 92 5339
18 93 4176
18 94 4196
18 95 5527
18 96 5598
18 97 4166
18 98 603
18 99 5550
18 100 3474
19 1 4026
19 2 2744
19 3 5938
19 4 6068
19 5 3109
19 6 3681
19 7 4004
19 8 5304
19 9 3340
19 10 2770
19 11 2949
19 12 3717
19 13 5195
19 14 1981
19 15 253
19 16 3935
19 17 3694
19 18 5294
19 19 0
19 20 3495
19 21 3501
19 22 6619
19 23 2751
19 24 6327
19 25 5681
19 26 4397
19 27 6103
19 28 1996
19 29 4415
19 30 3181
19 31 5711
19 32 5958
19 33 2350
19 34 2320
19 35 2817
19 36 3086
19 37 3246
19 38 1381
19 39 3277
19 40 3565
19 41 953
19 42 2909
19 43 4958
19 44 3778
19 45 5862
19 46 5367
19 47 4668
19 48 3575
19 49 4172
19 50 5123
19 51 5688
19 52 1645
19 53 1657
19 54 5945
19 55 2285
19 56 3437
19 57 4111
19 58 4206
19 59 2834
19 60 5852
19 61 2714
19 62 2389
19 63 1954
19 64 1484
19 65 6324
19 66 2794
19 67 6145
19 68 4471
19 69 3825
19 70 3580
19 71 6163
19 72 6441
19 73 5724
19 74 3763
19 75 3102
19 76 1985
19 77 3312
19 78 4916
19 79 4091
19 80 223
19 81 2609
19 82 2189
19 83 5862
19 84 2977
19 85 5288
19 86 396
19 87 3723
19 88 4766
19 89 1541
19 90 894
19 91 2563
19 92 1848
19 93 6133
19 94 1438
19 95 1632
19 96 5261
19 97 6574
19 98 4848
19 99 6587
19 100 1958
20 1 1002
