set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 ;
set M := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 ;
param d :=
2 67 4881
2 68 5517
2 69 3016
2 70 1454
2 71 3545
2 72 4655
2 73 5462
2 74 1479
2 75 1681
2 76 7076
2 77 2052
2 78 4917
2 79 2348
2 80 3012
2 81 2803
2 82 1624
2 83 1289
2 84 1950
2 85 3172
2 86 3955
2 87 6103
2 88 3953
2 89 4942
2 90 3264
2 91 1610
2 92 1655
2 93 4973
2 94 1621
2 95 4495
2 96 3343
2 97 4537
2 98 5290
2 99 1003
2 100 4869
3 1 7021
3 2 6129
3 3 0
3 4 2764
3 5 6341
3 6 6600
3 7 2539
3 8 6224
3 9 2710
3 10 4188
3 11 4644
3 12 4999
3 13 5150
3 14 5365
3 15 1204
3 16 1849
3 17 2334
3 18 1282
3 19 3941
3 20 4924
3 21 5471
3 22 2059
3 23 3645
3 24 4779
3 25 2167
3 26 6225
3 27 2846
3 28 5245
3 29 4927
3 30 2748
3 31 4759
3 32 981
3 33 4695
3 34 7314
3 35 4703
3 36 5421
3 37 4094
3 38 3711
3 39 4776
3 40 1101
3 41 1795
3 42 2198
3 43 3133
3 44 5036
3 45 3829
3 46 2299
3 47 5014
3 48 4788
3 49 3158
3 50 6045
3 51 4016
3 52 1801
3 53 1124
3 54 3150
3 55 3864
3 56 5025
3 57 2689
3 58 5492
3 59 4802
3 60 1002
3 61 5800
3 62 4480
3 63 4198
3 64 2784
3 65 6594
3 66 3558
3 67 1952
3 68 1493
3 69 3141
3 70 6084
3 71 2856
3 72 2197
3 73 1478
3 74 4765
3 75 6324
3 76 1611
3 77 6059
3 78 2352
3 79 5805
3 80 4933
3 81 4545
3 82 4667
3 83 5185
3 84 5768
3 85 4695
3 86 5146
3 87 499
3 88 5990
3 89 7034
3 90 3237
3 91 4680
3 92 6246
3 93 4070
3 94 5429
3 95 2005
3 96 3770
3 97 3315
3 98 2060
3 99 6517
3 100 3541
4 1 5331
4 2 4378
4 3 2764
4 4 0
4 5 4134
4 6 5044
4 7 715
4 8 5146
4 9 4016
4 10 2852
4 11 3021
4 12 3973
4 13 2720
4 14 3475
4 15 2042
4 16 1022
4 17 4181
4 18 4001
4 19 2046
4 20 2225
4 21 5720
4 22 4633
4 23 2828
4 24 5087
4 25 800
4 26 4840
4 27 373
4 28 4508
4 29 5513
4 30 3041
4 31 3078
4 32 3425
4 33 2471
4 34 5428
4 35 4899
4 36 3646
4 37 4914
4 38 1007
4 39 4183
4 40 3541
4 41 1220
4 42 4388
4 43 1408
4 44 4408
4 45 2194
4 46 4751
4 47 2636
4 48 2652
4 49 4994
4 50 4638
4 51 1722
4 52 966
4 53 3806
4 54 4906
4 55 1201
4 56 4880
4 57 2369
4 58 5800
4 59 3305
4 60 2808
4 61 4767
4 62 4668
4 63 4565
4 64 2718
4 65 6177
4 66 3425
4 67 821
4 68 3342
4 69 2295
4 70 3802
4 71 2749
4 72 567
4 73 3281
4 74 2904
4 75 5262
4 76 4313
4 77 5214
4 78 580
4 79 3271
4 80 2275
4 81 4209
4 82 2754
4 83 3951
4 84 4916
4 85 2015
4 86 5388
4 87 2436
4 88 6046
4 89 7247
4 90 1151
4 91 3465
4 92 3901
4 93 1544
4 94 4431
4 95 2784
4 96 1188
4 97 4177
4 98 3632
4 99 4400
4 100 4580
5 1 1768
5 2 1226
5 3 6341
5 4 4134
5 5 0
5 6 1866
5 7 3924
5 8 2828
5 9 5781
5 10 2489
5 11 1937
5 12 2679
5 13 1475
5 14 1158
5 15 5179
5 16 4606
5 17 6415
5 18 7277
5 19 2400
5 20 2429
5 21 5246
5 22 7547
5 23 3233
5 24 5015
5 25 4921
5 26 2127
5 27 4376
5 28 3233
5 29 5612
5 30 4517
5 31 1803
5 32 6526
5 33 1688
5 34 1513
5 35 4778
5 36 1297
5 37 5616
5 38 3917
5 39 3409
5 40 6596
5 41 4579
5 42 6900
5 43 3212
5 44 3391
5 45 2558
5 46 7471
5 47 1513
5 48 1559
5 49 6891
5 50 2022
5 51 2435
5 52 4796
5 53 7049
5 54 6742
5 55 4009
5 56 4276
5 57 4000
5 58 5376
5 59 1993
5 60 5801
5 61 2778
5 62 4678
5 63 4885
5 64 4170
5 65 4483
5 66 4016
5 67 4792
5 68 6007
5 69 3448
5 70 377
5 71 4118
5 72 4535
5 73 5946
5 74 1648
5 75 2906
5 76 7502
5 77 3272
5 78 4711
5 79 1315
5 80 2246
5 81 3807
5 82 1706
5 83 2307
5 84 3149
5 85 2473
5 86 5063
5 87 6219
5 88 5141
5 89 6160
5 90 3175
5 91 2424
5 92 472
5 93 4346
5 94 2764
5 95 4995
5 96 2967
5 97 5356
5 98 5885
5 99 352
5 100 5730
6 1 506
6 2 753
6 3 6600
6 4 5044
6 5 1866
6 6 0
6 7 4592
6 8 1133
6 9 5250
6 10 2422
6 11 2055
6 12 1761
6 13 2924
6 14 1631
6 15 5397
6 16 5160
6 17 5991
6 18 7265
6 19 3002
6 20 3967
6 21 3850
6 22 7317
6 23 2984
6 24 3826
6 25 5738
6 26 505
6 27 5367
6 28 1984
6 29 4390
6 30 4176
6 31 1977
6 32 6503
6 33 2740
6 34 1077
6 35 3618
6 36 1413
6 37 4648
6 38 5164
6 39 2371
6 40 6540
6 41 5046
6 42 6540
6 43 3759
6 44 2221
6 45 2928
6 46 7149
6 47 2855
6 48 2515
6 49 6251
6 50 603
6 51 3392
6 52 5420
6 53 7042
6 54 6093
6 55 5310
6 56 3016
6 57 3938
6 58 3981
6 59 1825
6 60 5831
6 61 1303
6 62 3601
6 63 3898
6 64 3948
6 65 2751
6 66 3439
6 67 5493
6 68 5847
6 69 3459
6 70 2151
6 71 3879
6 72 5280
6 73 5797
6 74 2145
6 75 1171
6 76 7421
6 77 1640
6 78 5565
6 79 3077
6 80 3766
6 81 2800
6 82 2300
6 83 1462
6 84 1648
6 85 3924
6 86 3757
6 87 6619
6 88 3597
6 89 4471
6 90 3908
6 91 1931
6 92 2327
6 93 5711
6 94 1518
6 95 4842
6 96 4054
6 97 4650
6 98 5556
6 99 1566
6 100 4936
7 1 4925
7 2 3976
7 3 2539
7 4 715
7 5 3924
7 6 4592
7 7 0
7 8 4576
7 9 3364
7 10 2276
7 11 2537
7 12 3369
7 13 2631
7 14 3105
7 15 1574
7 16 700
7 17 3601
7 18 3681
7 19 1617
7 20 2417
7 21 5009
7 22 4214
7 23 2153
7 24 4372
7 25 1165
7 26 4337
7 27 1078
7 28 3868
7 29 4797
7 30 2335
7 31 2616
7 32 3025
7 33 2237
7 34 5092
7 35 4186
7 36 3236
7 37 4206
7 38 1616
7 39 3517
7 40 3130
7 41 761
7 42 3867
7 43 835
7 44 3751
7 45 1668
7 46 4286
7 47 2507
7 48 2373
7 49 4385
7 50 4136
7 51 1510
7 52 872
7 53 3468
7 54 4287
7 55 1828
7 56 4183
7 57 1654
7 58 5088
7 59 2792
7 60 2344
7 61 4182
7 62 3954
7 63 3850
7 64 2004
7 65 5518
7 66 2712
7 67 904
7 68 2815
7 69 1600
7 70 3629
7 71 2034
7 72 692
7 73 2752
7 74 2504
7 75 4691
7 76 3970
7 77 4603
7 78 1030
7 79 3270
7 80 2407
7 81 3518
7 82 2370
7 83 3391
7 84 4301
7 85 2181
7 86 4676
7 87 2327
7 88 5346
7 89 6544
7 90 749
7 91 2886
7 92 3767
7 93 2215
7 94 3833
7 95 2138
7 96 1244
7 97 3481
7 98 3035
7 99 4148
7 100 3889
8 1 1589
8 2 1601
8 3 6224
8 4 5146
8 5 2828
8 6 1133
8 7 4576
8 8 0
8 9 4486
8 10 2301
8 11 2183
8 12 1243
8 13 3546
8 14 2170
8 15 5054
8 16 5034
8 17 5255
8 18 6712
8 19 3148
8 20 4545
8 21 2740
8 22 6644
8 23 2606
8 24 2791
8 25 5742
8 26 709
8 27 5501
8 28 1080
8 29 3328
8 30 3586
8 31 2172
8 32 5969
8 33 3184
8 34 2194
8 35 2604
8 36 1900
8 37 3686
8 38 5476
8 39 1554
8 40 5986
8 41 4874
8 42 5821
8 43 3756
8 44 1331
8 45 2952
8 46 6433
8 47 3430
8 48 2959
8 49 5397
8 50 811
8 51 3677
8 52 5321
8 53 6499
8 54 5240
8 55 5651
8 56 1983
8 57 3542
8 58 2870
8 59 1873
8 60 5355
8 61 423
8 62 2629
8 63 2958
8 64 3452
8 65 1658
8 66 2777
8 67 5437
8 68 5261
8 69 3168
8 70 3037
8 71 3380
8 72 5264
8 73 5219
8 74 2459
8 75 116
8 76 6827
8 77 509
8 78 5601
8 79 3873
8 80 4347
8 81 1937
8 82 2615
8 83 1194
8 84 596
8 85 4449
8 86 2677
8 87 6326
8 88 2465
8 89 3362
8 90 3999
8 91 1690
8 92 3249
8 93 6080
8 94 794
8 95 4314
8 96 4342
8 97 3819
8 98 4889
8 99 2585
8 100 4048
9 1 5747
9 2 5065
9 3 2710
9 4 4016
9 5 5781
9 6 5250
9 7 3364
9 8 4486
9 9 0
9 10 3293
9 11 3844
9 12 3490
9 13 5137
9 14 4626
9 15 2186
9 16 3084
9 17 776
9 18 2512
9 19 3722
9 20 5455
9 21 2907
9 22 2203
9 23 2548
9 24 2257
9 25 3931
9 26 4771
9 27 4314
9 28 3406
9 29 2268
9 30 1294
9 31 3978
9 32 1934
9 33 4533
9 34 6216
9 35 2259
9 36 4542
9 37 1414
9 38 4980
9 39 2938
9 40 1882
9 41 2843
9 42 1346
9 43 3273
9 44 3156
9 45 3414
9 46 1954
9 47 4958
9 48 4493
9 49 1129
9 50 4647
9 51 4177
9 52 3311
9 53 2348
9 54 994
9 55 5190
9 56 2759
9 57 1975
9 58 2901
9 59 3817
9 60 1744
9 61 4100
9 62 2086
9 63 1739
9 64 1685
9 65 4299
9 66 1827
9 67 3538
9 68 1228
9 69 2466
9 70 5669
9 71 1718
9 72 3614
9 73 1234
9 74 4172
9 75 4557
9 76 2514
9 77 4150
9 78 3984
9 79 5831
9 80 5363
9 81 2552
9 82 4163
9 83 3819
9 84 3915
9 85 5220
9 86 2617
9 87 3106
9 88 3478
9 89 4406
9 90 3611
9 91 3459
9 92 5893
9 93 5560
9 94 3779
9 95 1231
9 96 4371
9 97 738
9 98 656
9 99 5811
9 100 837
10 1 2833
10 2 1956
10 3 4188
10 4 2852
10 5 2489
10 6 2422
10 7 2276
10 8 2301
10 9 3293
10 10 0
10 11 552
10 12 1129
10 13 2062
10 14 1341
10 15 2984
10 16 2772
10 17 3931
10 18 4941
10 19 967
10 20 2774
10 21 3383
10 22 5114
10 23 744
10 24 2927
10 25 3442
10 26 2096
10 27 3213
10 28 1721
10 29 3498
10 30 2031
10 31 685
10 32 4177
10 33 1467
10 34 3151
10 35 2690
10 36 1300
10 37 3287
10 38 3289
10 39 1519
10 40 4230
10 41 2638
10 42 4428
10 43 1454
10 44 1684
10 45 681
10 46 5010
10 47 1885
10 48 1337
10 49 4408
10 50 1902
10 51 1584
10 52 3048
10 53 4714
10 54 4262
10 55 3482
10 56 2396
10 57 1586
10 58 3496
10 59 616
10 60 3474
10 61 1915
10 62 2518
10 63 2621
10 64 1698
10 65 3409
10 66 1576
10 67 3149
10 68 3586
10 69 1060
10 70 2383
10 71 1642
10 72 2966
10 73 3529
10 74 900
10 75 2417
10 76 5131
10 77 2368
10 78 3299
10 79 2696
10 80 2608
10 81 1740
10 82 934
10 83 1114
10 84 2076
10 85 2597
10 86 3105
10 87 4196
10 88 3529
10 89 4722
10 90 1717
10 91 613
10 92 2613
10 93 3923
10 94 1580
10 95 2562
10 96 2185
10 97 2908
10 98 3412
10 99 2541
10 100 3304
11 1 2413
11 2 1489
11 3 4644
11 4 3021
11 5 1937
11 6 2055
11 7 2537
11 8 2183
11 9 3844
11 10 552
11 11 0
11 12 1218
11 13 1660
11 14 791
11 15 3443
11 16 3111
11 17 4482
11 18 5452
11 19 980
11 20 2508
11 21 3724
11 22 5653
11 23 1296
11 24 3335
11 25 3689
11 26 1818
11 27 3362
11 28 1873
11 29 3921
11 30 2583
11 31 133
11 32 4690
11 33 1125
11 34 2669
11 35 3094
11 36 781
11 37 3781
11 38 3292
11 39 1808
11 40 4748
11 41 3009
11 42 4976
11 43 1704
11 44 1909
11 45 873
11 46 5556
11 47 1495
11 48 939
11 49 4957
11 50 1616
11 51 1496
11 52 3366
11 53 5225
11 54 4810
11 55 3468
11 56 2720
11 57 2111
11 58 3844
11 59 314
11 60 3979
11 61 1857
11 62 2945
11 63 3087
11 64 2245
11 65 3513
11 66 2104
11 67 3437
11 68 4119
11 69 1567
11 70 1842
11 71 2191
11 72 3227
11 73 4061
11 74 414
11 75 2299
11 76 5653
11 77 2368
11 78 3523
11 79 2238
11 80 2324
11 81 2113
11 82 517
11 83 1024
11 84 2104
11 85 2366
11 86 3472
11 87 4615
11 88 3795
11 89 4958
11 90 1872
11 91 715
11 92 2075
11 93 3899
11 94 1589
11 95 3097
11 96 2158
11 97 3443
11 98 3961
11 99 1994
11 100 3831
12 1 2257
12 2 1662
12 3 4999
12 4 3973
12 5 2679
12 6 1761
12 7 3369
12 8 1243
12 9 3490
12 10 1129
12 11 1218
12 12 0
12 13 2843
12 14 1629
12 15 3819
12 16 3798
12 17 4229
12 18 5555
12 19 2066
12 20 3726
12 21 2602
12 22 5565
12 23 1364
12 24 2336
12 25 4529
12 26 1296
12 27 4337
12 28 656
12 29 2933
12 30 2437
12 31 1273
12 32 4800
12 33 2341
12 34 2744
12 35 2100
12 36 1408
12 37 3003
12 38 4408
12 39 731
12 40 4828
12 41 3633
12 42 4780
12 43 2567
12 44 734
12 45 1809
12 46 5389
12 47 2689
12 48 2144
12 49 4507
12 50 1158
12 51 2657
12 52 4088
12 53 5336
12 54 4351
12 55 4597
12 56 1609
12 57 2310
12 58 2729
12 59 925
12 60 4158
12 61 827
12 62 2012
12 63 2253
12 64 2252
12 65 2309
12 66 1678
12 67 4212
12 68 4118
12 69 1924
12 70 2735
12 71 2180
12 72 4049
12 73 4071
12 74 1605
12 75 1352
12 76 5694
12 77 1241
12 78 4399
12 79 3350
12 80 3541
12 81 1145
12 82 1730
12 83 378
12 84 947
12 85 3582
12 86 2393
12 87 5087
12 88 2603
12 89 3748
12 90 2844
12 91 536
12 92 2975
12 93 5036
12 94 464
12 95 3135
12 96 3291
12 97 2908
12 98 3802
12 99 2578
12 100 3220
13 1 3024
13 2 2170
13 3 5150
13 4 2720
13 5 1475
13 6 2924
13 7 2631
13 8 3546
13 9 5137
13 10 2062
13 11 1660
13 12 2843
13 13 0
13 14 1377
13 15 4063
13 16 3331
13 17 5653
13 18 6208
13 19 1418
13 20 1043
13 21 5384
13 22 6606
13 23 2709
13 24 4977
13 25 3519
13 26 2960
13 27 2931
13 28 3498
13 29 5555
13 30 3844
13 31 1578
13 32 5491
13 33 612
13 34 2928
13 35 4738
13 36 1646
13 37 5334
13 38 2443
13 39 3468
13 40 5578
13 41 3355
13 42 6069
13 43 2072
13 44 3559
13 45 1725
13 46 6592
13 47 180
13 48 729
13 49 6266
13 50 2784
13 51 1134
13 52 3477
13 53 5985
13 54 6131
13 55 2539
13 56 4380
13 57 3185
13 58 5504
13 59 1922
13 60 4766
13 61 3324
13 62 4575
13 63 4683
13 64 3451
13 65 5064
13 66 3595
13 67 3438
13 68 5084
13 69 2670
13 70 1111
13 71 3420
13 72 3172
13 73 5020
13 74 1248
13 75 3651
13 76 6468
13 77 3859
13 78 3301
13 79 701
13 80 843
13 81 3765
13 82 1151
13 83 2569
13 84 3638
13 85 1026
13 86 5128
13 87 4959
13 88 5443
13 89 6590
13 90 1913
13 91 2372
13 92 1183
13 93 2890
13 94 3142
13 95 4136
13 96 1533
13 97 4881
13 98 5086
13 99 1790
13 100 5295
14 1 1860
14 2 911
14 3 5365
14 4 3475
14 5 1158
14 6 1631
14 7 3105
14 8 2170
14 9 4626
14 10 1341
14 11 791
14 12 1629
14 13 1377
14 14 0
14 15 4174
14 16 3738
14 17 5272
14 18 6220
14 19 1489
14 20 2395
14 21 4232
14 22 6440
14 23 2082
14 24 3932
14 25 4209
14 26 1593
14 27 3779
14 28 2249
14 29 4528
14 30 3372
14 31 658
14 32 5461
14 33 1108
14 34 1988
14 35 3692
14 36 270
14 37 4479
14 38 3534
14 39 2336
14 40 5522
14 41 3668
14 42 5768
14 43 2306
14 44 2363
14 45 1537
14 46 6347
14 47 1271
14 48 883
14 49 5733
14 50 1410
14 51 1779
14 52 3968
14 53 5992
14 54 5584
14 55 3678
14 56 3236
14 57 2893
14 58 4359
14 59 840
14 60 4744
14 61 1970
14 62 3573
14 63 3758
14 64 3036
14 65 3722
14 66 2858
14 67 4007
14 68 4904
14 69 2345
14 70 1124
14 71 2982
14 72 3773
14 73 4845
14 74 607
14 75 2274
14 76 6429
14 77 2504
14 78 4021
14 79 1754
14 80 2194
14 81 2708
14 82 734
14 83 1290
14 84 2304
14 85 2323
14 86 4017
14 87 5299
14 88 4206
14 89 5307
14 90 2377
14 91 1290
14 92 1365
14 93 4081
14 94 1834
14 95 3884
14 96 2431
14 97 4198
14 98 4752
14 99 1204
14 100 4575
15 1 5817
15 2 4926
15 3 1204
15 4 2042
15 5 5179
15 6 5397
15 7 1574
15 8 5054
15 9 2186
15 10 2984
15 11 3443
15 12 3819
15 13 4063
15 14 4174
15 15 0
15 16 1021
15 17 2180
15 18 2146
15 19 2781
15 20 3983
15 21 4589
15 22 2640
15 23 2457
15 24 3895
15 25 1772
15 26 5029
15 27 2264
15 28 4108
15 29 4154
15 30 1728
15 31 3560
15 32 1456
15 33 3566
15 34 6113
15 35 3778
15 36 4222
15 37 3390
15 38 3049
15 39 3652
15 40 1558
15 41 835
15 42 2347
15 43 2000
15 44 3912
15 45 2642
15 46 2723
15 47 3914
15 48 3638
15 49 3022
15 50 4847
15 51 2933
15 52 1173
15 53 1925
15 54 2955
15 55 3240
15 56 4010
15 57 1512
15 58 4631
15 59 3598
15 60 775
15 61 4630
15 62 3544
15 63 3311
15 64 1663
15 65 5546
15 66 2481
15 67 1399
15 68 1306
15 69 1939
15 70 4939
15 71 1732
15 72 1536
15 73 1247
15 74 3579
15 75 5157
15 76 2417
15 77 4919
15 78 1859
15 79 4741
15 80 3959
15 81 3466
15 82 3488
15 83 3990
15 84 4622
15 85 3744
15 86 4252
15 87 1281
15 88 5059
15 89 6174
15 90 2170
15 91 3482
15 92 5113
15 93 3550
15 94 4259
15 95 1081
15 96 2808
15 97 2587
15 98 1672
15 99 5339
15 100 2916
16 1 5522
16 2 4583
16 3 1849
16 4 1022
16 5 4606
16 6 5160
16 7 700
16 8 5034
16 9 3084
16 10 2772
16 11 3111
16 12 3798
16 13 3331
16 14 3738
16 15 1021
16 16 0
16 17 3181
16 18 3029
16 19 2252
16 20 3079
16 21 5115
16 22 3621
16 23 2481
16 24 4444
16 25 893
16 26 4866
16 27 1252
16 28 4227
16 29 4800
16 30 2280
16 31 3204
16 32 2416
16 33 2924
16 34 5725
16 35 4284
16 36 3846
16 37 4120
16 38 2029
16 39 3827
16 40 2529
16 41 247
16 42 3368
16 43 1431
16 44 4077
16 45 2240
16 46 3731
16 47 3206
16 48 3048
16 49 4008
16 50 4670
16 51 2207
16 52 301
16 53 2824
16 54 3929
16 55 2219
16 56 4381
16 57 1738
16 58 5179
16 59 3337
16 60 1786
16 61 4625
16 62 4047
16 63 3884
16 64 2040
16 65 5816
16 66 2843
16 67 494
16 68 2325
16 69 1900
16 70 4319
16 71 2090
16 72 532
16 73 2265
16 74 3131
16 75 5146
16 76 3330
16 77 5002
16 78 904
16 79 3969
16 80 3084
16 81 3752
16 82 3008
16 83 3875
16 84 4698
16 85 2848
16 86 4776
16 87 1628
16 88 5513
16 89 6686
16 90 1436
16 91 3358
16 92 4462
16 93 2534
16 94 4262
16 95 1867
16 96 1920
16 97 3344
16 98 2646
16 99 4818
16 100 3722
17 1 6483
17 2 5769
17 3 2334
17 4 4181
17 5 6415
17 6 5991
17 7 3601
17 8 5255
17 9 776
17 10 3931
17 11 4482
17 12 4229
17 13 5653
17 14 5272
17 15 2180
17 16 3181
17 17 0
17 18 1841
17 19 4238
17 20 5857
17 21 3615
17 22 1431
17 23 3192
17 24 2992
17 25 3946
17 26 5519
17 27 4433
17 28 4176
17 29 2927
17 30 1900
17 31 4616
17 32 1411
17 33 5065
17 34 6935
17 35 3015
17 36 5210
17 37 2078
17 38 5180
17 39 3704
17 40 1323
17 41 2963
17 42 569
17 43 3679
17 44 3926
17 45 3958
17 46 1178
17 47 5480
17 48 5051
17 49 856
17 50 5388
17 51 4626
17 52 3354
17 53 1712
17 54 821
17 55 5381
17 56 3531
17 57 2471
17 58 3595
17 59 4487
17 60 1520
17 61 4864
17 62 2852
17 63 2501
17 64 2249
17 65 5060
17 66 2553
17 67 3579
17 68 912
17 69 3008
17 70 6276
17 71 2297
17 72 3708
17 73 957
17 74 4780
17 75 5328
17 76 1791
17 77 4926
17 78 4040
17 79 6354
17 80 5787
17 81 3324
17 82 4754
17 83 4546
17 84 4688
17 85 5618
17 86 3343
17 87 2794
17 88 4199
17 89 5058
17 90 3981
17 91 4158
17 92 6492
17 93 5714
17 94 4537
17 95 1535
17 96 4723
17 97 1503
17 98 577
17 99 6470
17 100 1492
18 1 7724
18 2 6893
18 3 1282
18 4 4001
18 5 7277
18 6 7265
18 7 3681
18 8 6712
18 9 2512
18 10 4941
18 11 5452
18 12 5555
18 13 6208
18 14 6220
18 15 2146
18 16 3029
18 17 1841
18 18 0
18 19 4897
18 20 6098
18 21 5419
18 22 878
18 23 4287
18 24 4766
18 25 3445
18 26 6840
18 27 4112
18 28 5662
18 29 4757
18 30 3127
18 31 5578
18 32 764
18 33 5700
18 34 8089
18 35 4754
18 36 6231
18 37 3902
18 38 4972
18 39 5178
18 40 727
18 41 2919
18 42 1421
18 43 4140
18 44 5426
18 45 4719
18 46 1215
18 47 6057
18 48 5759
18 49 2467
18 50 6679
18 51 5080
18 52 3036
18 53 227
18 54 2520
18 55 5132
18 56 5203
18 57 3355
18 58 5409
18 59 5553
18 60 1477
18 61 6297
18 62 4564
18 63 4230
18 64 3317
18 65 6773
18 66 3937
18 67 3206
18 68 1454
18 69 3886
18 70 7057
18 71 3386
18 72 3437
18 73 1494
18 74 5646
18 75 6800
18 76 332
18 77 6460
18 78 3623
18 79 6888
18 80 6087
18 81 4862
18 82 5572
18 83 5807
18 84 6191
18 85 5862
18 86 5128
18 87 1742
18 88 5990
18 89 6893
18 90 4315
18 91 5339
18 92 7240
18 93 5350
18 94 5939
18 95 2424
18 96 4926
18 97 3239
18 98 1914
18 99 7411
18 100 3314
19 1 3313
19 2 2362
19 3 3941
19 4 2046
19 5 2400
19 6 3002
19 7 1617
19 8 3148
19 9 3722
19 10 967
19 11 980
19 12 2066
19 13 1418
19 14 1489
19 15 2781
19 16 2252
19 17 4238
19 18 4897
19 19 0
19 20 1885
19 21 4308
19 22 5232
19 23 1393
19 24 3802
19 25 2740
19 26 2797
19 27 2382
19 28 2682
19 29 4347
19 30 2433
19 31 1032
19 32 4157
19 33 830
19 34 3477
19 35 3572
19 36 1622
19 37 4018
19 38 2345
19 39 2481
19 40 4235
19 41 2197
19 42 4663
19 43 824
19 44 2651
19 45 352
19 46 5198
19 47 1242
19 48 861
19 49 4850
19 50 2594
19 51 623
19 52 2478
19 53 4671
19 54 4717
19 55 2532
19 56 3338
19 57 1768
19 58 4415
19 59 1278
19 60 3429
19 61 2798
19 62 3380
19 63 3425
19 64 2037
19 65 4367
19 66 2272
19 67 2521
19 68 3698
19 69 1256
19 70 2160
19 71 2008
19 72 2292
19 73 3635
19 74 887
19 75 3265
19 76 5137
19 77 3286
19 78 2563
19 79 2117
19 80 1743
19 81 2666
19 82 756
19 83 1963
19 84 3004
19 85 1684
19 86 4014
19 87 3837
19 88 4485
19 89 5683
19 90 906
19 91 1530
19 92 2343
19 93 2970
19 94 2494
19 95 2728
19 96 1225
19 97 3502
19 98 3673
19 99 2581
