set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 ;
set M := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 ;
param d :=
2 15 1726
2 16 1335
2 17 1934
2 18 1210
2 19 1621
2 20 1793
2 21 1193
2 22 1366
2 23 1866
2 24 1392
2 25 1979
2 26 1492
2 27 1323
2 28 1645
2 29 1966
2 30 1436
2 31 1348
2 32 1275
2 33 1109
2 34 1452
2 35 1314
2 36 1277
2 37 1592
2 38 1000
2 39 1319
2 40 1408
2 41 1465
2 42 1438
2 43 1248
2 44 1649
2 45 1408
2 46 1378
2 47 1822
2 48 1651
2 49 1499
2 50 1988
2 51 1825
2 52 1712
2 53 1415
2 54 1023
2 55 1127
2 56 1308
2 57 1961
2 58 1867
2 59 1688
2 60 1717
2 61 1330
2 62 1367
2 63 1188
2 64 1753
2 65 1015
2 66 1732
2 67 1436
2 68 1161
2 69 1760
2 70 1297
2 71 1226
2 72 1684
2 73 1475
2 74 1411
2 75 1777
2 76 1352
2 77 1503
2 78 1249
2 79 1438
2 80 1004
2 81 1167
2 82 1816
2 83 1791
2 84 1600
2 85 1976
2 86 1933
2 87 1824
2 88 1324
2 89 1422
2 90 1478
2 91 1325
2 92 1036
2 93 1761
2 94 1677
2 95 1148
2 96 1089
2 97 1685
2 98 1707
2 99 1517
2 100 1048
2 101 1288
2 102 1407
2 103 1018
2 104 1338
2 105 1253
2 106 1376
2 107 1437
2 108 1355
2 109 1629
2 110 1235
2 111 1096
2 112 1076
2 113 1143
2 114 1334
2 115 1856
2 116 1690
2 117 1426
2 118 1691
2 119 1426
2 120 1284
2 121 1075
2 122 1438
2 123 1144
2 124 1123
2 125 1944
2 126 1563
2 127 1892
2 128 1543
2 129 1588
2 130 1216
2 131 1285
2 132 2000
2 133 1244
2 134 1375
2 135 1805
2 136 1292
2 137 1278
2 138 1148
2 139 1026
2 140 1508
2 141 1485
2 142 1483
2 143 1601
2 144 1704
2 145 1162
2 146 1583
2 147 1143
2 148 1869
2 149 1350
2 150 1796
2 151 1681
2 152 1190
2 153 1163
2 154 1266
2 155 1836
2 156 1156
2 157 1595
2 158 1125
2 159 1366
2 160 1531
2 161 1727
2 162 1505
2 163 1252
2 164 1732
2 165 1727
2 166 1157
2 167 1975
2 168 1628
2 169 1560
2 170 1952
2 171 1126
2 172 1317
2 173 1804
2 174 1049
2 175 1037
2 176 1883
2 177 1491
2 178 1014
2 179 1551
2 180 1684
2 181 1362
2 182 1656
2 183 1621
2 184 1202
2 185 1460
2 186 1889
2 187 1873
2 188 1970
2 189 1460
2 190 1373
2 191 1794
2 192 1626
2 193 1633
2 194 1228
2 195 1710
2 196 1618
2 197 1866
2 198 1611
2 199 1200
2 200 1582
2 201 1638
2 202 1415
2 203 1100
2 204 1946
2 205 1349
2 206 1894
2 207 1771
2 208 1764
2 209 1928
2 210 1481
2 211 1764
2 212 1337
2 213 1107
2 214 1583
2 215 1557
2 216 1634
2 217 1274
2 218 1639
2 219 1507
2 220 1055
2 221 1320
2 222 1220
2 223 1684
2 224 1557
2 225 1371
2 226 1443
2 227 1733
2 228 1688
2 229 1824
2 230 1503
2 231 1433
2 232 1547
2 233 1583
2 234 1574
2 235 1091
2 236 1211
2 237 1913
2 238 1886
2 239 1451
2 240 1653
2 241 1803
2 242 1248
2 243 1247
2 244 1683
2 245 1262
2 246 1796
2 247 1082
2 248 1957
2 249 1440
2 250 1255
3 1 1557
3 2 1982
3 3 1486
3 4 1823
3 5 1208
3 6 1535
3 7 1616
3 8 1174
3 9 1627
3 10 1792
3 11 1506
3 12 1906
3 13 1072
3 14 1999
3 15 1869
3 16 1025
3 17 1589
3 18 1322
3 19 1797
3 20 1006
3 21 1013
3 22 1975
3 23 1981
3 24 1244
3 25 1238
3 26 1536
3 27 1420
3 28 1071
3 29 1797
3 30 1327
3 31 1880
3 32 1488
3 33 1281
3 34 1289
3 35 1900
3 36 1283
3 37 1620
3 38 1252
3 39 1617
3 40 1671
3 41 1778
3 42 1995
3 43 1197
3 44 1136
3 45 1862
3 46 1020
3 47 1150
3 48 1607
3 49 1210
3 50 1432
3 51 1308
3 52 1645
3 53 1465
3 54 1838
3 55 1757
3 56 1782
3 57 1172
3 58 1669
3 59 1487
3 60 1678
3 61 1940
3 62 1835
3 63 1067
3 64 1248
3 65 1684
3 66 1113
3 67 1093
3 68 1413
3 69 1992
3 70 1178
3 71 1724
3 72 1640
3 73 1138
3 74 1687
3 75 1062
3 76 1918
3 77 1779
3 78 1311
3 79 1670
3 80 1326
3 81 1862
3 82 1132
3 83 1006
3 84 1861
3 85 1783
3 86 1313
3 87 1054
3 88 1669
3 89 1311
3 90 1431
3 91 1935
3 92 1341
3 93 1323
3 94 1395
3 95 1772
3 96 1430
3 97 1883
3 98 1357
3 99 1605
3 100 1845
3 101 1677
3 102 1504
3 103 1621
3 104 1280
3 105 1363
3 106 1156
3 107 1491
3 108 1329
3 109 1840
3 110 1068
3 111 1089
3 112 1449
3 113 1988
3 114 1342
3 115 1382
3 116 1426
3 117 1900
3 118 1856
3 119 1761
3 120 1495
3 121 1137
3 122 1623
3 123 1607
3 124 1778
3 125 1044
3 126 1969
3 127 1360
3 128 1195
3 129 1649
3 130 1956
3 131 1882
3 132 1494
3 133 1186
3 134 1948
3 135 1399
3 136 1571
3 137 1763
3 138 1718
3 139 1781
3 140 1729
3 141 1220
3 142 1019
3 143 1474
3 144 1028
3 145 1688
3 146 1010
3 147 1835
3 148 1394
3 149 1903
3 150 1452
3 151 1171
3 152 1628
3 153 1790
3 154 1080
3 155 1254
3 156 1988
3 157 1354
3 158 1050
3 159 1599
3 160 1483
3 161 1410
3 162 1877
3 163 1276
3 164 1552
3 165 1183
3 166 1762
3 167 1553
3 168 1273
3 169 1306
3 170 1723
3 171 1136
3 172 1756
3 173 1250
3 174 1424
3 175 1299
3 176 1893
3 177 1719
3 178 1119
3 179 1671
3 180 1100
3 181 1038
3 182 1618
3 183 1982
3 184 1222
3 185 1065
3 186 1666
3 187 1532
3 188 1251
3 189 1661
3 190 1663
3 191 1666
3 192 1016
3 193 1250
3 194 1116
3 195 1044
3 196 1498
3 197 1492
3 198 1729
3 199 1986
3 200 1929
3 201 1613
3 202 1551
3 203 1666
3 204 1333
3 205 1415
3 206 1072
3 207 1441
3 208 1657
3 209 1492
3 210 1683
3 211 1099
3 212 1161
3 213 1704
3 214 1401
3 215 1302
3 216 1209
3 217 1413
3 218 1276
3 219 1005
3 220 1129
3 221 1532
3 222 1364
3 223 1143
3 224 1297
3 225 1911
3 226 1702
3 227 1350
3 228 1086
3 229 1092
3 230 1162
3 231 1007
3 232 1862
3 233 1966
3 234 1613
3 235 1386
3 236 1661
3 237 1358
3 238 1285
3 239 1187
3 240 1714
3 241 1076
3 242 1744
3 243 1239
3 244 1474
3 245 1459
3 246 1382
3 247 1641
3 248 1302
3 249 1942
3 250 1837
4 1 1466
4 2 1685
4 3 1240
4 4 1018
4 5 1611
4 6 1787
4 7 1695
4 8 1266
4 9 1356
4 10 1117
4 11 1905
4 12 1331
4 13 1178
4 14 1300
4 15 1351
4 16 1218
4 17 1225
4 18 1879
4 19 1917
4 20 1229
4 21 1239
4 22 1196
4 23 1379
4 24 1113
4 25 1219
4 26 1015
4 27 1670
4 28 1917
4 29 1998
4 30 1416
4 31 1309
4 32 1313
4 33 1385
4 34 1000
4 35 1910
4 36 1687
4 37 1023
4 38 1934
4 39 1186
4 40 1768
4 41 1628
4 42 1860
4 43 1337
4 44 1079
4 45 1761
4 46 1206
4 47 1241
4 48 1990
4 49 1788
4 50 1932
4 51 1350
4 52 1663
4 53 1187
4 54 1234
4 55 1694
4 56 1652
4 57 1855
4 58 1243
4 59 1909
4 60 1456
4 61 1573
4 62 1254
4 63 1680
4 64 1807
4 65 1292
4 66 1508
4 67 1523
4 68 1951
4 69 1380
4 70 1059
4 71 1297
4 72 1740
4 73 1501
4 74 1766
4 75 1362
4 76 1779
4 77 1280
4 78 1934
4 79 1786
4 80 1439
4 81 1398
4 82 1630
4 83 1500
4 84 1995
4 85 1298
4 86 1226
4 87 1827
4 88 1691
4 89 1124
4 90 1167
4 91 1270
4 92 1988
4 93 1085
4 94 1534
4 95 1970
4 96 1807
4 97 1874
4 98 1400
4 99 1759
4 100 1016
4 101 1311
4 102 1528
4 103 1182
4 104 1970
4 105 1859
4 106 1441
4 107 1422
4 108 1365
4 109 1182
4 110 1387
4 111 1523
4 112 1203
4 113 1382
4 114 1241
4 115 1814
4 116 1135
4 117 1089
4 118 1866
4 119 1948
4 120 1973
4 121 1049
4 122 1970
4 123 1458
4 124 1651
4 125 1373
4 126 1988
4 127 1233
4 128 1409
4 129 1099
4 130 1022
4 131 1832
4 132 1497
4 133 1224
4 134 1364
4 135 1026
4 136 1154
4 137 1864
4 138 1644
4 139 1485
4 140 1177
4 141 1698
4 142 1127
4 143 1020
4 144 1830
4 145 1348
4 146 1187
4 147 1269
4 148 1399
4 149 1860
4 150 1504
4 151 1256
4 152 1147
4 153 1933
4 154 1989
4 155 1708
4 156 1986
4 157 1057
4 158 1005
4 159 1551
4 160 1613
4 161 1216
4 162 1876
4 163 1485
4 164 1412
4 165 1311
4 166 1243
4 167 1044
4 168 1894
4 169 1962
4 170 1291
4 171 1053
4 172 1960
4 173 1838
4 174 1370
4 175 1875
4 176 1775
4 177 1186
4 178 1050
4 179 1375
4 180 1510
4 181 1693
4 182 1145
4 183 1984
4 184 1767
4 185 1362
4 186 1720
4 187 1789
4 188 1944
4 189 1539
4 190 1631
4 191 1039
4 192 1325
4 193 1756
4 194 1620
4 195 1992
4 196 1189
4 197 1544
4 198 1501
4 199 1485
4 200 1697
4 201 1877
4 202 1455
4 203 1158
4 204 1869
4 205 1395
4 206 1990
4 207 1719
4 208 1395
4 209 1067
4 210 1567
4 211 1172
4 212 1597
4 213 1451
4 214 1454
4 215 1395
4 216 1295
4 217 1203
4 218 1812
4 219 1997
4 220 1881
4 221 1002
4 222 1565
4 223 1843
4 224 1359
4 225 1530
4 226 1070
4 227 1159
4 228 1658
4 229 1675
4 230 1127
4 231 1626
4 232 1979
4 233 1618
4 234 1365
4 235 1363
4 236 1461
4 237 1943
4 238 1516
4 239 1214
4 240 1958
4 241 1445
4 242 1629
4 243 1231
4 244 1196
4 245 1776
4 246 1747
4 247 1781
4 248 1099
4 249 1603
4 250 1073
5 1 1557
5 2 1410
5 3 1167
5 4 1139
5 5 1432
5 6 1631
5 7 1195
5 8 1323
5 9 1060
5 10 1239
5 11 1769
5 12 1778
5 13 1060
5 14 1471
5 15 1406
5 16 1765
5 17 1702
5 18 1835
5 19 1134
5 20 1051
5 21 1635
5 22 1051
5 23 1287
5 24 1655
5 25 1249
5 26 1095
5 27 1001
5 28 1470
5 29 1451
5 30 1990
5 31 1466
5 32 1644
5 33 1143
5 34 1508
5 35 1450
5 36 1135
5 37 1170
5 38 1434
5 39 1123
5 40 1353
5 41 1038
5 42 1552
5 43 1729
5 44 1281
5 45 1167
5 46 1008
5 47 1118
5 48 1989
5 49 1963
5 50 1208
5 51 1687
5 52 1954
5 53 1505
5 54 1902
5 55 1745
5 56 1078
5 57 1103
5 58 1614
5 59 1845
5 60 1818
5 61 1533
5 62 1076
5 63 1110
5 64 1336
5 65 1211
5 66 1823
5 67 1084
5 68 1072
5 69 1105
5 70 1594
5 71 1139
5 72 1649
5 73 1644
5 74 1710
5 75 1967
5 76 1507
5 77 1432
5 78 1078
5 79 1200
5 80 1192
5 81 1022
5 82 1980
5 83 1672
5 84 1680
5 85 1552
5 86 1293
5 87 1365
5 88 1666
5 89 1513
5 90 1319
5 91 1567
5 92 1213
5 93 1429
5 94 1852
5 95 1281
5 96 1660
5 97 1743
5 98 1663
5 99 1396
5 100 1220
5 101 1674
5 102 1048
5 103 1680
5 104 1141
5 105 1335
5 106 1592
5 107 1097
5 108 1862
5 109 1895
5 110 1815
5 111 1505
5 112 1064
5 113 1062
5 114 1848
5 115 1244
5 116 1014
5 117 1667
5 118 1802
5 119 1664
5 120 1115
5 121 1638
5 122 1980
5 123 1112
5 124 1073
5 125 1133
5 126 1590
5 127 1410
5 128 1572
5 129 1126
5 130 1117
5 131 1369
5 132 1882
5 133 1222
5 134 1014
5 135 1344
5 136 1291
5 137 1974
5 138 1857
5 139 1393
5 140 1778
5 141 1502
5 142 1630
5 143 1043
5 144 1824
5 145 1674
5 146 1292
5 147 1214
5 148 1773
5 149 1648
5 150 1288
5 151 1318
5 152 1653
5 153 1046
5 154 1147
5 155 1078
5 156 1849
5 157 1543
5 158 1844
5 159 1087
5 160 1556
5 161 1153
5 162 1055
5 163 1640
5 164 1389
5 165 1998
5 166 1992
5 167 1882
5 168 1093
5 169 1832
5 170 1947
5 171 1782
5 172 1723
5 173 1104
5 174 1219
5 175 1981
5 176 1223
5 177 1853
5 178 1574
5 179 1049
5 180 1807
5 181 1197
5 182 1889
5 183 1156
5 184 1038
5 185 1709
5 186 1152
5 187 1722
5 188 1024
5 189 1464
5 190 1449
5 191 1054
5 192 1629
5 193 1023
5 194 1129
5 195 1506
5 196 1107
5 197 1160
5 198 1761
5 199 1204
5 200 1072
5 201 1583
5 202 1082
5 203 1847
5 204 1193
5 205 1459
5 206 1558
5 207 1641
5 208 1544
5 209 1003
5 210 1735
5 211 1872
5 212 1996
5 213 1924
5 214 1029
5 215 1164
5 216 1562
5 217 1007
5 218 1106
5 219 1956
5 220 1109
5 221 1607
5 222 1523
5 223 1213
5 224 1339
5 225 1343
5 226 1771
5 227 1918
5 228 1432
5 229 1770
5 230 1383
5 231 1373
5 232 1283
5 233 1311
5 234 1266
5 235 1830
5 236 1717
5 237 1232
5 238 1903
5 239 1501
5 240 1602
5 241 1932
5 242 1600
5 243 1462
5 244 1251
5 245 1346
5 246 1408
5 247 1486
5 248 1045
5 249 1725
5 250 1903
6 1 1650
6 2 1590
6 3 1462
6 4 1621
6 5 1766
6 6 1123
6 7 1196
6 8 1484
6 9 1790
6 10 1796
6 11 1202
6 12 1610
6 13 1314
6 14 1505
6 15 1283
6 16 1627
6 17 1856
6 18 1994
6 19 1793
6 20 1198
6 21 1739
6 22 1856
6 23 1772
6 24 1256
6 25 1515
6 26 1884
6 27 1010
6 28 1421
6 29 1840
6 30 1055
6 31 1219
6 32 1127
6 33 1221
6 34 1937
6 35 1946
6 36 1491
6 37 1521
6 38 1783
6 39 1400
6 40 1467
6 41 1640
6 42 1115
6 43 1842
6 44 1294
6 45 1282
6 46 1058
6 47 1700
6 48 1791
6 49 1199
6 50 1220
6 51 1048
6 52 1521
6 53 1834
6 54 1395
6 55 1638
6 56 1345
6 57 1761
6 58 1866
6 59 1101
6 60 1424
6 61 1832
6 62 1594
6 63 1510
6 64 1168
6 65 1430
6 66 1076
6 67 1935
6 68 1192
6 69 1745
6 70 1146
6 71 1158
6 72 1787
6 73 1472
6 74 1507
6 75 1209
6 76 1956
6 77 1839
6 78 1272
6 79 1862
6 80 1532
6 81 1370
6 82 1295
6 83 1769
6 84 1419
6 85 1293
6 86 1578
6 87 1365
6 88 1478
6 89 1995
6 90 1528
6 91 1227
6 92 1106
6 93 1436
6 94 1347
6 95 1014
6 96 1012
6 97 1913
6 98 1346
6 99 1670
6 100 1250
6 101 1111
6 102 1444
6 103 1029
6 104 1022
6 105 1805
6 106 1661
6 107 1488
6 108 1288
6 109 1164
6 110 1853
6 111 1899
6 112 1715
6 113 1021
6 114 1507
6 115 1336
6 116 1995
6 117 1054
6 118 1838
6 119 1902
6 120 1060
6 121 1254
6 122 1009
6 123 1215
6 124 1236
6 125 1597
6 126 1724
6 127 1749
6 128 1852
6 129 1341
6 130 1987
6 131 1674
6 132 1347
6 133 1824
6 134 1314
6 135 1351
6 136 1403
6 137 1193
6 138 1170
6 139 1148
6 140 1134
6 141 1969
6 142 1917
6 143 1719
6 144 1861
6 145 1838
6 146 1052
6 147 1415
6 148 1509
6 149 1589
6 150 1015
6 151 1978
6 152 1151
6 153 1604
6 154 1358
6 155 1173
6 156 1737
6 157 1795
6 158 1542
6 159 1515
6 160 1537
6 161 1414
6 162 1148
6 163 1750
6 164 1320
6 165 1619
6 166 1798
6 167 1246
6 168 1820
6 169 1218
6 170 1535
6 171 1939
6 172 1498
6 173 1499
6 174 1982
6 175 1014
6 176 1149
6 177 1537
6 178 1031
6 179 1949
6 180 1378
6 181 1899
6 182 1356
6 183 1104
6 184 1468
6 185 1145
6 186 1528
6 187 1491
6 188 1690
6 189 1038
6 190 1023
6 191 1893
6 192 1574
6 193 1864
6 194 1886
6 195 1985
6 196 1165
6 197 1763
6 198 1346
6 199 1614
6 200 1817
6 201 1495
6 202 1161
6 203 1891
6 204 1537
6 205 1528
6 206 1975
6 207 1254
6 208 1413
6 209 1865
6 210 1454
6 211 1164
6 212 1174
6 213 1515
6 214 1512
6 215 1573
6 216 1384
6 217 1006
6 218 1378
6 219 1842
6 220 1331
6 221 1867
6 222 1797
6 223 1247
6 224 1125
6 225 1453
6 226 1160
6 227 1745
6 228 1032
6 229 1054
6 230 1813
6 231 1139
6 232 1597
6 233 1669
6 234 1363
6 235 1315
6 236 1566
6 237 1361
6 238 1227
6 239 1695
6 240 1143
6 241 1601
6 242 1234
6 243 1568
6 244 1625
6 245 1501
6 246 1544
6 247 1458
6 248 1929
6 249 1350
6 250 1674
7 1 1054
7 2 1352
7 3 1900
7 4 1720
7 5 1008
7 6 1975
7 7 1838
7 8 1677
7 9 1227
7 10 1822
7 11 1463
7 12 1285
7 13 1017
7 14 1418
7 15 1359
7 16 1805
7 17 1056
7 18 1836
7 19 1477
7 20 1368
7 21 1487
7 22 1554
7 23 1191
7 24 1948
7 25 1618
7 26 1453
7 27 1916
7 28 1613
7 29 1789
7 30 1368
7 31 1088
7 32 1728
7 33 1407
7 34 1096
7 35 1772
7 36 1236
7 37 1700
7 38 1256
7 39 1694
7 40 1710
7 41 1215
7 42 1926
7 43 1963
7 44 1297
7 45 1590
7 46 1449
7 47 1273
7 48 1235
7 49 1635
7 50 1322
7 51 1871
7 52 1092
7 53 1246
7 54 1566
7 55 1053
7 56 1374
7 57 1193
7 58 1496
7 59 1500
7 60 1676
7 61 1306
7 62 1286
7 63 1198
7 64 1012
7 65 1095
7 66 1235
7 67 1262
7 68 1503
7 69 1329
7 70 1154
7 71 1408
7 72 1055
7 73 1613
7 74 1760
7 75 1387
7 76 1201
7 77 1488
7 78 1504
7 79 1139
7 80 1761
7 81 1086
7 82 1717
7 83 1958
7 84 1462
7 85 1881
7 86 1508
7 87 1453
7 88 1197
7 89 1547
7 90 1289
7 91 1572
7 92 1062
7 93 1478
7 94 1357
7 95 1490
7 96 1825
7 97 1980
7 98 1432
7 99 1624
7 100 1008
7 101 1685
7 102 1555
7 103 1565
7 104 1202
7 105 1199
7 106 1246
7 107 1216
7 108 1806
7 109 1535
7 110 1351
7 111 1892
7 112 1818
7 113 1348
7 114 1453
7 115 1697
7 116 1856
7 117 1506
7 118 1285
7 119 1929
7 120 1050
7 121 1035
7 122 1019
7 123 1817
7 124 1970
7 125 1960
7 126 1868
7 127 1354
7 128 1244
7 129 1081
7 130 1886
7 131 1518
7 132 1019
7 133 1210
7 134 1379
7 135 1660
7 136 1926
7 137 1904
7 138 1838
7 139 1337
7 140 1701
7 141 1216
7 142 1793
7 143 1378
7 144 1126
7 145 1518
7 146 1493
7 147 1451
7 148 1434
7 149 1894
7 150 1831
7 151 1928
7 152 1845
7 153 1166
7 154 1407
7 155 1326
7 156 1381
7 157 1062
7 158 1137
7 159 1087
7 160 1628
7 161 1570
7 162 1322
7 163 1011
7 164 1587
7 165 1005
7 166 1576
7 167 1089
7 168 1278
7 169 1815
7 170 1523
7 171 1044
7 172 1255
7 173 1669
7 174 1663
7 175 1347
7 176 1684
7 177 1847
7 178 1328
7 179 1989
7 180 1137
7 181 1472
7 182 1112
7 183 1801
7 184 1777
7 185 1606
7 186 1704
7 187 1593
7 188 1055
7 189 1751
7 190 1512
7 191 1893
7 192 1617
7 193 1779
7 194 1000
7 195 1576
7 196 1543
7 197 1825
7 198 1128
7 199 1158
7 200 1596
7 201 1178
7 202 1816
7 203 1036
7 204 1622
7 205 1689
7 206 1827
7 207 1454
7 208 1771
