set N := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 ;
set M := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 ;
param d :=
1 212 1492
1 213 1781
1 214 1479
1 215 1570
1 216 1595
1 217 1572
1 218 1167
1 219 1268
1 220 1401
1 221 1910
1 222 1520
1 223 1205
1 224 1318
1 225 1835
1 226 1126
1 227 1993
1 228 1878
1 229 1152
1 230 1881
1 231 1521
1 232 1196
1 233 1671
1 234 1388
1 235 1367
1 236 1854
1 237 1177
1 238 1182
1 239 1772
1 240 1124
1 241 1408
1 242 1913
1 243 1689
1 244 1911
1 245 1823
1 246 1165
1 247 1971
1 248 1351
1 249 1448
1 250 1057
2 1 1457
2 2 1567
2 3 1277
2 4 1142
2 5 1711
2 6 1555
2 7 1720
2 8 1590
2 9 1031
2 10 1624
2 11 1374
2 12 1203
2 13 1992
2 14 1766
2 15 1612
2 16 1315
2 17 1728
2 18 1672
2 19 1557
2 20 1465
2 21 1418
2 22 1920
2 23 1652
2 24 1287
2 25 1747
2 26 1193
2 27 1127
2 28 1763
2 29 1269
2 30 1826
2 31 1482
2 32 1378
2 33 1067
2 34 1453
2 35 1668
2 36 1210
2 37 1615
2 38 1043
2 39 1114
2 40 1475
2 41 1253
2 42 1097
2 43 1251
2 44 1576
2 45 1180
2 46 1293
2 47 1702
2 48 1170
2 49 1374
2 50 1368
2 51 1773
2 52 1294
2 53 1332
2 54 1494
2 55 1432
2 56 1078
2 57 1060
2 58 1961
2 59 1403
2 60 1082
2 61 1193
2 62 1421
2 63 1546
2 64 1776
2 65 1675
2 66 1491
2 67 1177
2 68 1206
2 69 1882
2 70 1991
2 71 1483
2 72 1373
2 73 1618
2 74 1592
2 75 1694
2 76 1353
2 77 1872
2 78 1173
2 79 1151
2 80 1697
2 81 1749
2 82 1642
2 83 1954
2 84 1134
2 85 1485
2 86 1526
2 87 1318
2 88 1115
2 89 1941
2 90 1104
2 91 1314
2 92 1220
2 93 1500
2 94 1354
2 95 1137
2 96 1974
2 97 1753
2 98 1508
2 99 1569
2 100 1087
2 101 1895
2 102 1495
2 103 1785
2 104 1664
2 105 1233
2 106 1042
2 107 1160
2 108 1401
2 109 1708
2 110 1729
2 111 1237
2 112 1315
2 113 1844
2 114 1774
2 115 1506
2 116 1021
2 117 1026
2 118 1817
2 119 1157
2 120 1108
2 121 1513
2 122 1506
2 123 1459
2 124 1624
2 125 1097
2 126 1153
2 127 1920
2 128 1219
2 129 1808
2 130 1240
2 131 1890
2 132 1964
2 133 1572
2 134 1061
2 135 1756
2 136 1387
2 137 1238
2 138 1280
2 139 1392
2 140 1749
2 141 1863
2 142 1693
2 143 1018
2 144 1101
2 145 1680
2 146 1953
2 147 1115
2 148 1143
2 149 1637
2 150 1573
2 151 1577
2 152 1421
2 153 1929
2 154 1955
2 155 1722
2 156 1897
2 157 1423
2 158 1753
2 159 1346
2 160 1416
2 161 1375
2 162 1327
2 163 1468
2 164 1105
2 165 1357
2 166 1598
2 167 1915
2 168 1234
2 169 1799
2 170 1051
2 171 1413
2 172 1576
2 173 1040
2 174 1200
2 175 1332
2 176 1787
2 177 1308
2 178 1273
2 179 1751
2 180 1846
2 181 1529
2 182 1408
2 183 1988
2 184 1077
2 185 1374
2 186 1147
2 187 1264
2 188 1800
2 189 1448
2 190 1492
2 191 1642
2 192 1127
2 193 1022
2 194 1317
2 195 1911
2 196 1933
2 197 1229
2 198 1424
2 199 1563
2 200 1555
2 201 1119
2 202 1003
2 203 1527
2 204 1221
2 205 1475
2 206 1795
2 207 1801
2 208 1763
2 209 1811
2 210 1733
2 211 1661
2 212 1632
2 213 1446
2 214 1343
2 215 1580
2 216 1753
2 217 1065
2 218 1685
2 219 1532
2 220 1249
2 221 1673
2 222 1117
2 223 1821
2 224 1567
2 225 1348
2 226 1662
2 227 1108
2 228 1030
2 229 1697
2 230 1261
2 231 1780
2 232 1357
2 233 1429
2 234 1691
2 235 1317
2 236 1180
2 237 1935
2 238 1426
2 239 1825
2 240 1074
2 241 1305
2 242 1240
2 243 1377
2 244 1161
2 245 1662
2 246 1802
2 247 1326
2 248 1784
2 249 1247
2 250 1075
3 1 1317
3 2 1130
3 3 1781
3 4 1674
3 5 1611
3 6 1983
3 7 1723
3 8 1232
3 9 1131
3 10 1802
3 11 1239
3 12 1430
3 13 1303
3 14 1992
3 15 1575
3 16 1653
3 17 1101
3 18 1718
3 19 1450
3 20 1588
3 21 1421
3 22 1934
3 23 1608
3 24 1709
3 25 1246
3 26 1985
3 27 1619
3 28 1978
3 29 1160
3 30 1201
3 31 1733
3 32 1427
3 33 1232
3 34 1383
3 35 1043
3 36 1776
3 37 1788
3 38 1588
3 39 1765
3 40 1735
3 41 1130
3 42 1114
3 43 1893
3 44 1155
3 45 1709
3 46 1101
3 47 1023
3 48 1680
3 49 1793
3 50 1654
3 51 1629
3 52 1054
3 53 1162
3 54 1876
3 55 1555
3 56 1753
3 57 1858
3 58 1749
3 59 1032
3 60 1070
3 61 1529
3 62 1235
3 63 1978
3 64 1349
3 65 1379
3 66 1528
3 67 1867
3 68 1480
3 69 1283
3 70 1857
3 71 1960
3 72 1349
3 73 1076
3 74 1736
3 75 1164
3 76 1381
3 77 1552
3 78 1083
3 79 1310
3 80 1827
3 81 1218
3 82 1102
3 83 1130
3 84 1968
3 85 1310
3 86 1340
3 87 1706
3 88 1880
3 89 1126
3 90 1825
3 91 1686
3 92 1920
3 93 1192
3 94 1691
3 95 1038
3 96 1587
3 97 1299
3 98 1190
3 99 1626
3 100 1922
3 101 1939
3 102 1512
3 103 1387
3 104 1091
3 105 1173
3 106 1303
3 107 1400
3 108 1315
3 109 1463
3 110 1294
3 111 1614
3 112 1806
3 113 1496
3 114 1955
3 115 1528
3 116 1857
3 117 1536
3 118 1564
3 119 1592
3 120 1748
3 121 1331
3 122 1612
3 123 1631
3 124 1622
3 125 1109
3 126 1941
3 127 1046
3 128 1992
3 129 1691
3 130 1527
3 131 1096
3 132 1021
3 133 1255
3 134 1310
3 135 1030
3 136 1256
3 137 1785
3 138 1979
3 139 1356
3 140 1944
3 141 1729
3 142 1121
3 143 1023
3 144 1607
3 145 1902
3 146 1635
3 147 1804
3 148 1028
3 149 1166
3 150 1819
3 151 1652
3 152 1292
3 153 1915
3 154 1040
3 155 1326
3 156 1056
3 157 1897
3 158 1389
3 159 1041
3 160 1695
3 161 1407
3 162 1228
3 163 1462
3 164 1475
3 165 1383
3 166 1036
3 167 1781
3 168 1422
3 169 1427
3 170 1462
3 171 1192
3 172 1036
3 173 1293
3 174 1985
3 175 1528
3 176 1503
3 177 1868
3 178 1098
3 179 1344
3 180 1571
3 181 1184
3 182 1408
3 183 1230
3 184 1731
3 185 1473
3 186 1572
3 187 1632
3 188 1882
3 189 1825
3 190 1469
3 191 1969
3 192 1110
3 193 1458
3 194 1512
3 195 1313
3 196 1762
3 197 1136
3 198 1508
3 199 1435
3 200 1447
3 201 1775
3 202 1979
3 203 1474
3 204 1142
3 205 1755
3 206 1336
3 207 1029
3 208 1049
3 209 1983
3 210 1829
3 211 1943
3 212 1356
3 213 1227
3 214 1663
3 215 1575
3 216 1564
3 217 1756
3 218 1201
3 219 1821
3 220 1538
3 221 1823
3 222 1648
3 223 1681
3 224 1932
3 225 1010
3 226 1131
3 227 1647
3 228 1145
3 229 1981
3 230 1575
3 231 1698
3 232 1470
3 233 1659
3 234 1289
3 235 1176
3 236 1593
3 237 1372
3 238 1655
3 239 1329
3 240 1079
3 241 1991
3 242 1844
3 243 1799
3 244 1034
3 245 1591
3 246 1949
3 247 1845
3 248 1572
3 249 1674
3 250 1452
4 1 1249
4 2 1474
4 3 1423
4 4 1935
4 5 1136
4 6 1386
4 7 1367
4 8 1864
4 9 1665
4 10 1040
4 11 1117
4 12 1178
4 13 1915
4 14 1065
4 15 1682
4 16 1677
4 17 1501
4 18 1056
4 19 1455
4 20 1141
4 21 1709
4 22 1792
4 23 1692
4 24 1519
4 25 1039
4 26 1228
4 27 1663
4 28 1102
4 29 1816
4 30 1291
4 31 1381
4 32 1957
4 33 1016
4 34 1020
4 35 1322
4 36 1396
4 37 1980
4 38 1064
4 39 1034
4 40 1776
4 41 1146
4 42 1094
4 43 1046
4 44 1391
4 45 1482
4 46 1136
4 47 1981
4 48 1762
4 49 1761
4 50 1375
4 51 1281
4 52 1082
4 53 1338
4 54 1443
4 55 1452
4 56 1113
4 57 1585
4 58 1744
4 59 1230
4 60 1314
4 61 1639
4 62 1829
4 63 1574
4 64 1474
4 65 1625
4 66 1356
4 67 1905
4 68 1635
4 69 1002
4 70 1679
4 71 1477
4 72 1595
4 73 1192
4 74 1577
4 75 1304
4 76 1759
4 77 1155
4 78 1172
4 79 1537
4 80 1622
4 81 1047
4 82 1554
4 83 1707
4 84 1675
4 85 1645
4 86 1157
4 87 1735
4 88 1001
4 89 1666
4 90 1405
4 91 1109
4 92 1358
4 93 1666
4 94 1664
4 95 1151
4 96 1014
4 97 1640
4 98 1036
4 99 1764
4 100 1127
4 101 1021
4 102 1023
4 103 1572
4 104 1945
4 105 1191
4 106 1583
4 107 1864
4 108 1611
4 109 1199
4 110 1627
4 111 1234
4 112 1856
4 113 1816
4 114 1475
4 115 1341
4 116 1350
4 117 1589
4 118 1305
4 119 1682
4 120 1006
4 121 1061
4 122 1130
4 123 1790
4 124 1015
4 125 1802
4 126 1329
4 127 1761
4 128 1880
4 129 1410
4 130 1269
4 131 1520
4 132 1257
4 133 1138
4 134 1043
4 135 1727
4 136 1852
4 137 1308
4 138 1858
4 139 1733
4 140 1182
4 141 1161
4 142 1113
4 143 1489
4 144 1468
4 145 1305
4 146 1674
4 147 1821
4 148 1444
4 149 1412
4 150 1411
4 151 1967
4 152 1360
4 153 1325
4 154 1495
4 155 1793
4 156 1972
4 157 1234
4 158 1515
4 159 1585
4 160 1778
4 161 1061
4 162 1921
4 163 1828
4 164 1313
4 165 1735
4 166 1842
4 167 1881
4 168 1750
4 169 1492
4 170 1809
4 171 1946
4 172 1611
4 173 1868
4 174 1398
4 175 1247
4 176 1868
4 177 1533
4 178 1346
4 179 1815
4 180 1199
4 181 1637
4 182 1157
4 183 1794
4 184 1700
4 185 1800
4 186 1734
4 187 1671
4 188 1823
4 189 1430
4 190 1068
4 191 1335
4 192 1822
4 193 1503
4 194 1513
4 195 1371
4 196 1492
4 197 1476
4 198 1682
4 199 1502
4 200 1479
4 201 1474
4 202 1496
4 203 1572
4 204 1947
4 205 1428
4 206 1406
4 207 1987
4 208 1873
4 209 1301
4 210 1339
4 211 1024
4 212 1764
4 213 1067
4 214 1381
4 215 1898
4 216 1068
4 217 1604
4 218 1735
4 219 1006
4 220 1069
4 221 1139
4 222 1989
4 223 1254
4 224 1531
4 225 1428
4 226 1223
4 227 1867
4 228 1894
4 229 1305
4 230 1978
4 231 1594
4 232 1286
4 233 1764
4 234 1635
4 235 1708
4 236 1143
4 237 1231
4 238 1217
4 239 1717
4 240 1705
4 241 1188
4 242 1162
4 243 1181
4 244 1193
4 245 1789
4 246 1079
4 247 1547
4 248 1915
4 249 1639
4 250 1043
5 1 1116
5 2 1392
5 3 1437
5 4 1117
5 5 1832
5 6 1307
5 7 1885
5 8 1062
5 9 1528
5 10 1448
5 11 1302
5 12 1687
5 13 1824
5 14 1654
5 15 1600
5 16 1485
5 17 1058
5 18 1949
5 19 1069
5 20 1978
5 21 1995
5 22 1559
5 23 1974
5 24 1047
5 25 1448
5 26 1168
5 27 1400
5 28 1538
5 29 1095
5 30 1590
5 31 1860
5 32 1539
5 33 1278
5 34 1500
5 35 1727
5 36 1231
5 37 1056
5 38 1393
5 39 1990
5 40 1735
5 41 1308
5 42 1413
5 43 1384
5 44 1846
5 45 1150
5 46 1217
5 47 1421
5 48 1065
5 49 1457
5 50 1533
5 51 1353
5 52 1841
5 53 1776
5 54 1556
5 55 1596
5 56 1417
5 57 1396
5 58 1852
5 59 1651
5 60 1201
5 61 1871
5 62 1918
5 63 1044
5 64 1059
5 65 1772
5 66 1057
5 67 1330
5 68 1431
5 69 1943
5 70 1720
5 71 1685
5 72 1696
5 73 1055
5 74 1987
5 75 1108
5 76 1666
5 77 1731
5 78 1310
5 79 1783
5 80 1640
5 81 1015
5 82 1218
5 83 1619
5 84 1909
5 85 1492
5 86 1105
5 87 1502
5 88 1116
5 89 1811
5 90 1771
5 91 1296
5 92 1397
5 93 1912
5 94 1871
5 95 1107
5 96 1682
5 97 1724
5 98 1936
5 99 1873
5 100 1087
5 101 1637
5 102 1105
5 103 1773
5 104 1785
5 105 1496
5 106 1239
5 107 1515
5 108 1272
5 109 1437
5 110 1567
5 111 1028
5 112 1434
5 113 1307
5 114 1519
5 115 1572
5 116 1316
5 117 1989
5 118 1913
5 119 1824
5 120 1001
5 121 1373
5 122 1133
5 123 1953
5 124 1517
5 125 1290
5 126 1474
5 127 1221
5 128 1148
5 129 1166
5 130 1294
5 131 1139
5 132 1099
5 133 1688
5 134 1144
5 135 1712
5 136 1876
5 137 1263
5 138 1522
5 139 1804
5 140 1324
5 141 1546
5 142 1405
5 143 1155
5 144 1702
5 145 1821
5 146 1231
5 147 1073
5 148 1727
5 149 1523
5 150 1466
5 151 1347
5 152 1961
5 153 1668
5 154 1431
5 155 1399
5 156 1484
5 157 1488
5 158 1535
5 159 1213
5 160 1227
5 161 1035
5 162 1567
5 163 1068
5 164 1896
5 165 1056
5 166 1216
5 167 1619
5 168 1872
5 169 1897
5 170 1467
5 171 1328
5 172 1008
5 173 1742
5 174 1024
5 175 1818
5 176 1731
5 177 1945
5 178 1431
5 179 1141
5 180 1339
5 181 1752
5 182 1033
5 183 1517
5 184 1913
5 185 1189
5 186 1438
5 187 1566
5 188 1752
5 189 1392
5 190 1644
5 191 1563
5 192 1722
5 193 1176
5 194 1472
5 195 1757
5 196 1442
5 197 1102
5 198 1479
5 199 1264
5 200 1706
5 201 1841
5 202 1986
5 203 1597
5 204 1045
5 205 1115
5 206 1403
5 207 1329
5 208 1838
5 209 1977
5 210 1480
5 211 1950
5 212 1879
5 213 1745
5 214 1665
5 215 1433
5 216 1810
5 217 1333
5 218 1207
5 219 1541
5 220 1309
5 221 1296
5 222 1170
5 223 1413
5 224 1466
5 225 1339
5 226 1011
5 227 1456
5 228 1230
5 229 1597
5 230 1875
5 231 1077
5 232 1347
5 233 1450
5 234 1276
5 235 1277
5 236 1687
5 237 1161
5 238 1303
5 239 1653
5 240 1371
5 241 1121
5 242 1015
5 243 1830
5 244 1608
5 245 1973
5 246 1192
5 247 1851
5 248 1631
5 249 1407
5 250 1074
6 1 1669
6 2 1898
6 3 1266
6 4 1555
6 5 1322
6 6 1179
6 7 1462
6 8 1575
6 9 1284
6 10 1716
6 11 1125
6 12 1141
6 13 1790
6 14 1979
6 15 1811
6 16 1190
6 17 1715
6 18 1783
6 19 1266
6 20 1415
6 21 1712
6 22 1487
6 23 1960
6 24 1267
6 25 1314
6 26 1317
6 27 1228
6 28 1184
6 29 1391
6 30 1621
6 31 1655
6 32 1050
6 33 1882
6 34 1305
6 35 1865
6 36 1443
6 37 1187
6 38 1261
6 39 1387
6 40 1679
6 41 1160
6 42 1043
6 43 1733
6 44 1196
6 45 1065
6 46 1594
6 47 1349
6 48 1316
6 49 1444
6 50 1290
6 51 1615
6 52 1894
6 53 1271
6 54 1089
6 55 1515
6 56 1905
6 57 1319
6 58 1061
6 59 1166
6 60 1499
6 61 1134
6 62 1092
6 63 1847
6 64 1542
6 65 1526
6 66 1029
6 67 1679
6 68 1184
6 69 1989
6 70 1052
6 71 1631
6 72 1488
6 73 1946
6 74 1565
6 75 1982
6 76 1641
6 77 1232
6 78 1365
6 79 1929
6 80 1790
6 81 1719
6 82 1397
6 83 1456
6 84 1025
6 85 1492
6 86 1851
6 87 1165
6 88 1542
6 89 1477
6 90 1897
6 91 1182
6 92 1523
6 93 1934
6 94 1845
6 95 1830
6 96 1758
6 97 1712
6 98 1987
6 99 1206
6 100 1542
6 101 1684
6 102 1929
6 103 1316
6 104 1879
6 105 1259
6 106 1677
6 107 1940
6 108 1526
6 109 1380
6 110 1270
6 111 1868
6 112 1902
6 113 1915
6 114 1226
6 115 1675
6 116 1401
6 117 1847
6 118 1600
6 119 1674
6 120 1133
6 121 1171
6 122 1923
6 123 1230
6 124 1635
6 125 1899
6 126 1809
6 127 1064
6 128 1566
6 129 1082
6 130 1504
6 131 1721
6 132 1936
6 133 1263
6 134 1172
6 135 1848
6 136 1886
6 137 1250
6 138 1181
6 139 1452
6 140 1562
6 141 1633
6 142 1190
6 143 1770
6 144 1101
6 145 1940
6 146 1303
6 147 1938
6 148 1270
6 149 1843
6 150 1071
6 151 1089
6 152 1791
6 153 1317
6 154 1644
6 155 1050
6 156 1874
6 157 1166
6 158 1821
6 159 1291
6 160 1993
6 161 1810
6 162 1312
6 163 1282
6 164 1443
6 165 1747
6 166 1969
6 167 1915
6 168 1699
6 169 1600
6 170 1283
6 171 1146
6 172 1115
6 173 1145
6 174 1916
6 175 1515
6 176 1989
6 177 1233
6 178 1562
6 179 1694
6 180 1536
6 181 1015
6 182 1906
6 183 1737
6 184 1783
6 185 1361
6 186 1969
6 187 1160
6 188 1933
6 189 1906
6 190 1622
6 191 1533
6 192 1221
6 193 1599
6 194 1546
6 195 1728
6 196 1797
6 197 1187
6 198 1415
6 199 1484
6 200 1664
6 201 1520
6 202 1597
6 203 1433
6 204 1205
6 205 1099
6 206 1143
6 207 1266
6 208 1328
6 209 1765
6 210 1344
6 211 1174
6 212 1761
6 213 1931
6 214 1650
6 215 1227
6 216 1533
6 217 1280
6 218 1215
6 219 1859
6 220 1161
6 221 1317
6 222 1863
6 223 1093
6 224 1587
6 225 1685
6 226 1751
6 227 1681
6 228 1385
6 229 1666
6 230 1509
6 231 1805
6 232 1282
6 233 1754
6 234 1143
6 235 1503
6 236 1511
6 237 1713
6 238 1473
6 239 1470
6 240 1033
6 241 1035
6 242 1396
6 243 1387
6 244 1162
6 245 1190
6 246 1759
6 247 1448
6 248 1622
6 249 1585
6 250 1105
7 1 1566
7 2 1632
7 3 1096
7 4 1558
7 5 1586
7 6 1835
7 7 1875
7 8 1540
7 9 1253
7 10 1300
7 11 1159
7 12 1407
7 13 1213
7 14 1577
7 15 1348
7 16 1328
7 17 1367
7 18 1233
7 19 1413
7 20 1850
7 21 1176
7 22 1077
7 23 1869
7 24 1126
7 25 1611
7 26 1422
7 27 1590
7 28 1572
7 29 1786
7 30 1315
7 31 1769
7 32 1134
7 33 1809
7 34 1114
7 35 1784
7 36 1794
7 37 1868
7 38 1347
7 39 1274
7 40 1490
7 41 1102
7 42 1234
7 43 1176
7 44 1103
7 45 1270
7 46 1794
7 47 1042
7 48 1660
7 49 1764
7 50 1938
7 51 1379
7 52 1415
7 53 1987
7 54 1454
7 55 1322
7 56 1964
7 57 1638
7 58 1289
7 59 1411
7 60 1051
7 61 1917
7 62 1041
7 63 1741
7 64 1216
7 65 1208
7 66 1057
7 67 1295
7 68 1947
7 69 1242
7 70 1050
7 71 1710
7 72 1494
7 73 1291
7 74 1644
7 75 1280
7 76 1986
7 77 1426
7 78 1743
7 79 1465
7 80 1035
7 81 1348
7 82 1138
7 83 1690
7 84 1453
7 85 1851
7 86 1261
7 87 1721
7 88 1257
7 89 1429
7 90 1483
7 91 1392
7 92 1619
7 93 1066
7 94 1867
7 95 1963
7 96 1900
7 97 1740
7 98 1786
7 99 1901
7 100 1449
7 101 1668
7 102 1306
7 103 1352
7 104 1297
7 105 1833
7 106 1740
7 107 1097
7 108 1430
7 109 1806
7 110 1292
7 111 1261
7 112 1768
7 113 1422
7 114 1173
7 115 1573
7 116 1533
7 117 1308
7 118 1125
7 119 1437
7 120 1141
7 121 1826
7 122 1728
7 123 1613
7 124 1291
7 125 1437
7 126 1427
7 127 1784
7 128 1394
7 129 1034
7 130 1659
7 131 1783
7 132 1008
7 133 1268
7 134 1005
7 135 1774
7 136 1427
7 137 1398
7 138 1761
7 139 1156
7 140 1091
7 141 1695
7 142 1841
7 143 1482
7 144 1956
7 145 1946
7 146 1417
7 147 1163
7 148 1506
7 149 1057
7 150 1203
7 151 1248
7 152 1532
7 153 1328
7 154 1779
7 155 1059
7 156 1362
7 157 1392
7 158 1885
7 159 1957
7 160 1683
7 161 1379
7 162 1062
7 163 1027
7 164 1615
7 165 1317
7 166 1571
7 167 1956
7 168 1191
7 169 1312
7 170 1976
7 171 1898
7 172 1904
7 173 1533
7 174 1320
7 175 1585
7 176 1477
7 177 1534
7 178 1273
7 179 1497
7 180 1504
7 181 1951
7 182 1183
7 183 1336
7 184 1129
7 185 1088
7 186 1423
7 187 1619
7 188 1410
7 189 1448
7 190 1939
7 191 1643
7 192 1538
7 193 1717
7 194 1416
7 195 1625
7 196 1545
7 197 1246
7 198 1958
7 199 1287
7 200 1678
7 201 1559
7 202 1690
7 203 1664
7 204 1090
7 205 1914
7 206 1192
7 207 1433
7 208 1991
